Name,Id,IconIdx,Subtype,Quality,BasePrice,PriceRate,FieldItemId,Weight,NeedAbility,NeedValue,AddAbility,AddValue,StatusId,StatusType,StatusPerSec,UseEffect,UseSound,CooldownType,CooldownSec,ScriptIdx,TypeName,StlKey,DisplayName,Description
consumable_662,662,1703,314,25,4900,0,871,1,0,0,0,361,0,0,0,140,548,0,0,0,Book of Skill,LUSE662,Berserk,Increase Attack Power of caster while decreasing caster's Defense for skill's duration.
consumable_663,663,1703,314,30,6600,0,871,1,0,0,0,371,0,0,0,140,548,0,0,0,Book of Skill,LUSE663,Shield Protect,Increase Defense for skill's duration while using a Shield.
consumable_664,664,1703,314,35,8550,0,871,1,0,0,0,381,0,0,0,140,548,0,0,0,Book of Skill,LUSE664,Shield Barrier,Increase Magic Resistance of the caster and party members for skill???s duration. Requires a Shield.
consumable_665,665,1703,314,50,15900,0,871,1,0,0,0,391,0,0,0,140,548,0,0,0,Book of Skill,LUSE665,Divine Force,Shoot a holy sphere at a target from a distance. 
consumable_666,666,1703,314,60,22050,0,871,1,0,0,0,401,0,0,0,140,548,0,0,0,Book of Skill,LUSE666,Spin Attack,?
consumable_667,667,1703,314,45,13200,0,871,1,0,0,0,411,0,0,0,140,548,0,0,0,Book of Skill,LUSE667,Taunt,"Directs target's hate towards caster, causing target to attack caster for a while."
consumable_668,668,1703,314,55,18850,0,871,1,0,0,0,421,0,0,0,140,548,0,0,0,Book of Skill,LUSE668,Endure,Increase Defense while decreasing the caster's Movement Speed for skill's duration.
consumable_669,669,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_670,670,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_671,671,1705,314,70,29200,0,871,1,0,0,0,451,0,0,0,140,548,0,0,0,Book of Skill,LUSE671,Religious Study,Increase Strength and the Maximum MP amount.
consumable_672,672,1703,314,55,18850,0,871,1,0,0,0,471,0,0,0,140,548,0,0,0,Book of Skill,LUSE672,Taunt Shot,Inflict damage and provoke a target at the same time when using a Bow.
consumable_673,673,1703,314,45,13200,0,871,1,0,0,0,481,0,0,0,140,548,0,0,0,Book of Skill,LUSE673,Heavy Bow Shot,"Crossbow required. By focusing your energy before firing an arrow, you can inflict heavy damage on an enemy."
consumable_674,674,1703,314,70,29200,0,871,1,0,0,0,491,0,0,0,140,548,0,0,0,Book of Skill,LUSE674,Slow Shot,"Inflict damage on a target, and decrease its Movement Speed."
consumable_675,675,1703,314,80,37350,0,871,1,0,0,0,501,0,0,0,140,548,0,0,0,Book of Skill,LUSE675,Range Shot,Fire a powerful arrow shot at a target from a distance. Requires a Crossbow.
consumable_676,676,1703,314,80,37350,0,871,1,0,0,0,511,0,0,0,140,548,0,0,0,Book of Skill,LUSE676,Impact Wave,Thrust a sword into the ground and crack the ground???s surface to do splash damage to many foes.  
consumable_677,677,1703,314,90,46500,0,871,1,0,0,0,521,0,0,0,140,548,0,0,0,Book of Skill,LUSE677,Lightning Crasher,Deliver multiple blows after confusing the target. 
consumable_678,678,1703,314,70,29200,0,871,1,0,0,0,531,0,0,0,140,548,0,0,0,Book of Skill,LUSE678,Holy Blood,Sacrifice one's HP to inflict more damage onto nearby enemies.
consumable_679,679,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_680,680,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_681,681,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_682,682,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_683,683,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_684,684,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_685,685,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_686,686,1705,314,70,29200,0,871,1,0,0,0,601,0,0,0,140,548,0,0,0,Book of Skill,LUSE686,Championship Study,Increase Strength and Dexterity by 1 point.
consumable_687,687,1703,314,70,29200,0,871,1,0,0,0,621,0,0,0,140,548,0,0,0,Book of Skill,LUSE687,Sharpen Blade,Increase Critical attack rate for skill's duration.
consumable_688,688,1703,314,75,33150,0,871,1,0,0,0,631,0,0,0,140,548,0,0,0,Book of Skill,LUSE688,Raging Blood,Increase the Maximum HP amount for skill's duration.
consumable_689,689,1703,314,75,33150,0,871,1,0,0,0,641,0,0,0,140,548,0,0,0,Book of Skill,LUSE689,Champion Clamor,Scream out loud to put nearby enemies to sleep.
consumable_690,690,1703,314,40,10750,0,871,1,0,0,0,651,0,0,0,140,548,0,0,0,Book of Skill,LUSE690,Blood Attack,?
consumable_691,691,1703,314,90,46500,0,871,1,0,0,0,661,0,0,0,140,548,0,0,0,Book of Skill,LUSE691,Tendon Slash,Slow your enemy from a distance by slinging energy from your sword aimed at their achilles tendon.
consumable_692,692,1703,314,80,37350,0,871,1,0,0,0,671,0,0,0,140,548,0,0,0,Book of Skill,LUSE692,Champion Hit,Enables its caster to leap high into the air and strike the top of the enemys skull.
consumable_693,693,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_694,694,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_695,695,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_696,696,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_697,697,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_698,698,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_699,699,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_700,700,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_701,701,1705,314,10,1300,0,871,1,0,0,0,801,0,0,0,140,548,0,0,0,Book of Skill,LUSE701,Magic Arms Mastery,Increase Magic Weapon damage.
consumable_702,702,1705,314,10,1300,0,871,1,0,0,0,821,0,0,0,140,548,0,0,0,Book of Skill,LUSE702,Meditation,Increase Maximum MP and MP Recovery Rate.
consumable_703,703,1705,314,10,1300,0,871,1,0,0,0,841,0,0,0,140,548,0,0,0,Book of Skill,LUSE703,Spell Mastery,Reduce MP consumption of skills by a certain percentage. 
consumable_704,704,1705,314,40,10750,0,871,1,0,0,0,861,0,0,0,140,548,0,0,0,Book of Skill,LUSE704,Summon Mastery,Enables its caster to summon more monsters at a time. 
consumable_705,705,1705,314,0,150,0,871,1,0,0,0,871,0,0,0,140,548,0,0,0,Book of Skill,LUSE705,0,
consumable_706,706,1705,314,0,150,0,871,1,0,0,0,881,0,0,0,140,548,0,0,0,Book of Skill,LUSE706,0,
consumable_707,707,1703,314,25,4900,0,871,1,0,0,0,911,0,0,0,140,548,0,0,0,Book of Skill,LUSE707,Fire Ring,Decrease the Defense of a target.
consumable_708,708,1703,314,10,1300,0,871,1,0,0,0,901,0,0,0,140,548,0,0,0,Book of Skill,LUSE708,Mana Bolt,Shoot a Mana Bolt at a target from a distance.
consumable_709,709,1703,314,20,3450,0,871,1,0,0,0,921,0,0,0,140,548,0,0,0,Book of Skill,LUSE709,Healing,Restore HP of the caster and nearby party members at the same time.
consumable_710,710,1703,314,10,1300,0,871,1,0,0,0,931,0,0,0,140,548,0,0,0,Book of Skill,LUSE710,Cure,Restore HP of a target.
consumable_711,711,1703,314,30,6600,0,871,1,0,0,0,941,0,0,0,140,548,0,0,0,Book of Skill,LUSE711,Meteor Strike,Use a Staff to strike an enemy with great force and inflict the Stun status.
consumable_712,712,1703,314,35,8550,0,871,1,0,0,0,951,0,0,0,140,548,0,0,0,Book of Skill,LUSE712,Lightning,Cast Lightning on a target to stun it.
consumable_713,713,1703,314,25,4900,0,871,1,0,0,0,961,0,0,0,140,548,0,0,0,Book of Skill,LUSE713,Support,Increase the Movement Speed of a target for the skill's duration. 
consumable_714,714,1703,314,35,8550,0,871,1,0,0,0,971,0,0,0,140,548,0,0,0,Book of Skill,LUSE714,Blessing Body,Increase nearby party members' Maximum HP for the skill's duration.
consumable_715,715,1703,314,15,2250,0,871,1,0,0,0,981,0,0,0,140,548,0,0,0,Book of Skill,LUSE715,Ice Bolt,Shoot an ice bolt at a target.
consumable_716,716,1703,314,50,15900,0,871,1,0,0,0,991,0,0,0,140,548,0,0,0,Book of Skill,LUSE716,Blessing Armor,Increase one's Defense for skill's duration.
consumable_717,717,1703,314,80,37350,0,871,1,0,0,0,1001,0,0,0,140,548,0,0,0,Book of Skill,LUSE717,Freezing,Decrease the Movement Speed of a target for skill's duration.
consumable_718,718,1703,314,70,29200,0,871,1,0,0,0,1011,0,0,0,140,548,0,0,0,Book of Skill,LUSE718,Defense Aura,Increase nearby party members' Defense for skill's duration.
consumable_719,719,1703,314,30,6600,0,871,1,0,0,0,1021,0,0,0,140,548,0,0,0,Book of Skill,LUSE719,Power Support,Increase the Attack Power of a target for skill's duration.
consumable_720,720,1703,314,50,15900,0,871,1,0,0,0,1031,0,0,0,140,548,0,0,0,Book of Skill,LUSE720,Mild,Decrease the Attack Power of a target.
consumable_721,721,1703,314,70,29200,0,871,1,0,0,0,1041,0,0,0,140,548,0,0,0,Book of Skill,LUSE721,Purify,Cancel harmful curse magic cast on a target.
consumable_722,722,1703,314,55,18850,0,871,1,0,0,0,1051,0,0,0,140,548,0,0,0,Book of Skill,LUSE722,Blessed Mind,Increase nearby party members' Maximum MP for skill's duration.
consumable_723,723,1703,314,75,33150,0,871,1,0,0,0,1061,0,0,0,140,548,0,0,0,Book of Skill,LUSE723,Fire Burn,Shoot a fire bolt at a target to inflict damage and decrease Defense at the same time.
consumable_724,724,1703,314,75,33150,0,871,1,0,0,0,1071,0,0,0,140,548,0,0,0,Book of Skill,LUSE724,Silence,Blocks a target from casting magic spells for skill's duration.
consumable_725,725,1703,314,55,18850,0,871,1,0,0,0,1081,0,0,0,140,548,0,0,0,Book of Skill,LUSE725,Wind Storm,Summon a storm to do enormous damage onto enemies near the caster.
consumable_726,726,1703,314,90,46500,0,871,1,0,0,0,1091,0,0,0,140,548,0,0,0,Book of Skill,LUSE726,Lunar Stone,Summon a meteor from the sky to inflict damage on many foes.
consumable_727,727,1703,314,95,51450,0,871,1,0,0,0,1101,0,0,0,140,548,0,0,0,Book of Skill,LUSE727,Ice Bang,Create ice poles within an area that inflict damage and decrease the Movement Speed of enemies when they walk inside the area.
consumable_728,728,1703,314,0,150,0,871,1,0,0,0,1111,0,0,0,140,548,0,0,0,Book of Skill,LUSE728,,
consumable_729,729,1703,314,0,150,0,871,1,0,0,0,1121,0,0,0,140,548,0,0,0,Book of Skill,LUSE729,,
consumable_730,730,1703,314,70,29200,0,871,1,0,0,0,1131,0,0,0,140,548,0,0,0,Book of Skill,LUSE730,Resurrection,Revive a dead character on the current spot.
consumable_731,731,1703,314,40,10750,0,871,1,0,0,0,1141,0,0,0,140,548,0,0,0,Book of Skill,LUSE731,Curse,Decreases the HP of a target.
consumable_732,732,1704,314,25,4900,0,871,1,0,0,0,1151,0,0,0,140,548,0,0,0,Book of Skill,LUSE732,Call Butterfly,Summon a magic butterfly to confuse nearby enemies.
consumable_733,733,1704,314,30,6600,0,871,1,0,0,0,1161,0,0,0,140,548,0,0,0,Book of Skill,LUSE733,Bonfire,Cast a magic campfire to aid party members in restoring HP and MP faster.
consumable_734,734,1704,314,40,10750,0,871,1,0,0,0,1171,0,0,0,140,548,0,0,0,Book of Skill,LUSE734,Phantom Sword,Summon a magic sword to attack a target from a distance.
consumable_735,735,1704,314,90,46500,0,871,1,0,0,0,1181,0,0,0,140,548,0,0,0,Book of Skill,LUSE735,Call Elemental,Summon an Elemental.
consumable_736,736,1704,314,80,37350,0,871,1,0,0,0,1191,0,0,0,140,548,0,0,0,Book of Skill,LUSE736,Call Firegon,Summon a fire dragon.
consumable_737,737,1703,314,75,33150,0,871,1,0,0,0,1201,0,0,0,140,548,0,0,0,Book of Skill,LUSE737,Battle Support,Increase the Attack Speed of a target for skill's duration.
consumable_738,738,1703,314,85,41800,0,871,1,0,0,0,1211,0,0,0,140,548,0,0,0,Book of Skill,LUSE738,Damage Support,Increase target's normal attack and skill damage for skill's duration.
consumable_739,739,1703,314,45,13200,0,871,1,0,0,0,1221,0,0,0,140,548,0,0,0,Book of Skill,LUSE739,Hit Support,Increase target's Attack Accuracy for skill's duration.
consumable_740,740,1703,314,90,46500,0,871,1,0,0,0,1231,0,0,0,140,548,0,0,0,Book of Skill,LUSE740,Sharpen Support,Increase target's Critical attack rate for skill's duration.
consumable_741,741,1703,314,80,37350,0,871,1,0,0,0,1241,0,0,0,140,548,0,0,0,Book of Skill,LUSE741,Magical Aura,Increase nearby party members' Magic Resistance for skill's duration.
consumable_742,742,1703,314,85,41800,0,871,1,0,0,0,1251,0,0,0,140,548,0,0,0,Book of Skill,LUSE742,Evasion Aura,Increase nearby party members' Dodge Rate.
consumable_743,743,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_744,744,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_745,745,1705,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,????????,
consumable_746,746,1705,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_747,747,1705,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_748,748,1705,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,?????,
consumable_749,749,1705,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_750,750,1705,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,???????????,
consumable_751,751,1705,314,10,1300,0,871,1,0,0,0,1401,0,0,0,140,548,0,0,0,Book of Skill,LUSE751,Bow Mastery,Increase Attack Power of Bow weapons
consumable_752,752,1705,314,10,1300,0,871,1,0,0,0,1421,0,0,0,140,548,0,0,0,Book of Skill,LUSE752,Combat Mastery,Increase Attack Power of Katar and Dual Wield weapons.
consumable_753,753,1705,314,20,3450,0,871,1,0,0,0,1441,0,0,0,140,548,0,0,0,Book of Skill,LUSE753,Rest Mastery,Increase HP Recovery Rate while resting.
consumable_754,754,1703,314,25,4900,0,871,1,0,0,0,1451,0,0,0,140,548,0,0,0,Book of Skill,LUSE754,Hawker Spirit,Increase the caster's Attack Accuracy for skill's duration.
consumable_755,755,1705,314,20,3450,0,871,1,0,0,0,1461,0,0,0,140,548,0,0,0,Book of Skill,LUSE755,Battle Mastery,"Increase Attack Power and Attack Speed of Katar, Dual Wield and Bow weapons."
consumable_756,756,1703,314,10,1300,0,871,1,0,0,0,1481,0,0,0,140,548,0,0,0,Book of Skill,LUSE756,Aim Shot,Shoot an arrow at a target with great force.
consumable_757,757,1703,314,10,1300,0,871,1,0,0,0,1501,0,0,0,140,548,0,0,0,Book of Skill,LUSE757,Power Attack,Hit a target with mighty force while using a Knuckle or a Melee Weapon.
consumable_758,758,1703,314,20,3450,0,871,1,0,0,0,1521,0,0,0,140,548,0,0,0,Book of Skill,LUSE758,Double Shot,Shoot 2 arrows at a target at once.
consumable_759,759,1703,314,20,3450,0,871,1,0,0,0,1541,0,0,0,140,548,0,0,0,Book of Skill,LUSE759,Double Slash,Deliver 2 blows at a target at once. 
consumable_760,760,1703,314,30,6600,0,871,1,0,0,0,1561,0,0,0,140,548,0,0,0,Book of Skill,LUSE760,Sprint,Increase the caster's Movement Speed for skill's duration.
consumable_761,761,1703,314,40,10750,0,871,1,0,0,0,1571,0,0,0,140,548,0,0,0,Book of Skill,LUSE761,Spiral Kick,Enables its caster to spin and kick on a spot to do splash damage to nearby enemies.
consumable_762,762,1703,314,35,8550,0,871,1,0,0,0,1581,0,0,0,140,548,0,0,0,Book of Skill,LUSE762,Trap Shot,"Shoot an arrow to bind a target to the ground, decreasing target's Movement Speed."
consumable_763,763,1703,314,40,10750,0,871,1,0,0,0,1591,0,0,0,140,548,0,0,0,Book of Skill,LUSE763,Screw Attack,Enables its caster to spin wildly on a spot to inflict damage on a target. Requires Katar or Dual Wield weapon.
consumable_764,764,1703,314,50,15900,0,871,1,0,0,0,1601,0,0,0,140,548,0,0,0,Book of Skill,LUSE764,Heart Hit,?
consumable_765,765,1703,314,90,46500,0,871,1,0,0,0,1611,0,0,0,140,548,0,0,0,Book of Skill,LUSE765,Prime Hit,Inflict a great amount of damage to a nearby enemy.
consumable_766,766,1703,314,75,33150,0,871,1,0,0,0,1621,0,0,0,140,548,0,0,0,Book of Skill,LUSE766,Poison Arrow,Shoot an arrow that will inflict the Poison status on an enemy.
consumable_767,767,1703,314,70,29200,0,871,1,0,0,0,1511,0,0,0,140,548,0,0,0,Book of Skill,LUSE767,Power Burst,Advanced Power Attack skill. Hit a target with awesome might while using a Knuckle or a Melee Weapon.
consumable_768,768,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_769,769,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,?????????,
consumable_770,770,1703,314,70,29200,0,871,1,0,0,0,1641,0,0,0,140,548,0,0,0,Book of Skill,LUSE770,Flame Hawk,Summon a fire hawk to inflict damage to enemies from a distance.
consumable_771,771,1705,314,70,29200,0,871,1,0,0,0,1651,0,0,0,140,548,0,0,0,Book of Skill,LUSE771,Natural Instinct,Increase Concentration and Sense status by 1.
consumable_772,772,1703,314,70,29200,0,871,1,0,0,0,1671,0,0,0,140,548,0,0,0,Book of Skill,LUSE772,Detect,Detect hidden enemies around the caster.
consumable_773,773,1703,314,55,18850,0,871,1,0,0,0,1681,0,0,0,140,548,0,0,0,Book of Skill,LUSE773,Speed Shot,Increase Attack Speed of Bow and Crossbow weapons for skill's duration.
consumable_774,774,1703,314,70,29200,0,871,1,0,0,0,1691,0,0,0,140,548,0,0,0,Book of Skill,LUSE774,Sharpen Arrow,Increase Attack Power of Bow and Crossbow weapon for skill's duration.
consumable_775,775,1703,314,80,37350,0,871,1,0,0,0,1701,0,0,0,140,548,0,0,0,Book of Skill,LUSE775,Hawk Shot,Attack an enemy from a long distance.
consumable_776,776,1704,314,80,37350,0,871,1,0,0,0,1711,0,0,0,140,548,0,0,0,Book of Skill,LUSE776,Call Hawk,Summon a hawk.
consumable_777,777,1703,314,50,15900,0,871,1,0,0,0,1721,0,0,0,140,548,0,0,0,Book of Skill,LUSE777,Interrogate,Threaten a target to run away from the caster.
consumable_778,778,1703,314,0,150,0,871,1,0,0,0,1731,0,0,0,140,548,0,0,0,Book of Skill,LUSE778,,
consumable_779,779,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_780,780,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_781,781,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,?????,
consumable_782,782,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,????????,
consumable_783,783,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_784,784,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_785,785,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,????????,
consumable_786,786,1703,314,70,29200,0,871,1,0,0,0,2895,0,0,0,140,548,0,0,0,Book of Skill,LUSE639,????????,
consumable_787,787,1703,314,70,29200,0,871,1,0,0,0,2896,0,0,0,140,548,0,0,0,Book of Skill,LUSE639,????????,
consumable_788,788,1703,314,70,29200,0,871,1,0,0,0,1831,0,0,0,140,548,0,0,0,Book of Skill,LUSE788,Mana Blood,Regain MP by consuming HP. 
consumable_789,789,1703,314,75,33150,0,871,1,0,0,0,1841,0,0,0,140,548,0,0,0,Book of Skill,LUSE789,Stealth,Enables its caster to be invisible while moving or resting.  Attacking enemy cancels the invisible mode.
consumable_790,790,1703,314,80,37350,0,871,1,0,0,0,1851,0,0,0,140,548,0,0,0,Book of Skill,LUSE790,Poison Knife,Throw a poison shuriken at a target.
consumable_791,791,1703,314,90,46500,0,871,1,0,0,0,1861,0,0,0,140,548,0,0,0,Book of Skill,LUSE791,Bloody Dust,Raise dust around the caster to decrease Dodge Rate of nearby enemies.
consumable_792,792,1703,314,85,41800,0,871,1,0,0,0,1871,0,0,0,140,548,0,0,0,Book of Skill,LUSE792,Magic Knife,Throw a shuriken at a target to decrease its Magic Resistance.
consumable_793,793,1703,314,0,150,0,871,1,0,0,0,1881,0,0,0,140,548,0,0,0,Book of Skill,LUSE793,0,
consumable_794,794,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_795,795,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_796,796,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_797,797,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,?????,
consumable_798,798,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,?????????,
consumable_799,799,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,,
consumable_800,800,1703,314,0,150,0,871,1,0,0,0,0,0,0,0,140,548,0,0,0,Book of Skill,,?????????,
consumable_801,801,1705,314,10,1300,0,871,1,0,0,0,2001,0,0,0,140,548,0,0,0,Book of Skill,LUSE801,Economy Research,Study economy. Increase Charm by 2 each time the level of this skill is increased.
consumable_802,802,1705,314,10,1300,0,871,1,0,0,0,2021,0,0,0,140,548,0,0,0,Book of Skill,LUSE802,Gunshot Mastery,Increase Gun and Launcher damage.
consumable_803,803,1705,314,15,2250,0,871,1,0,0,0,2041,0,0,0,140,548,0,0,0,Book of Skill,LUSE803,Pack Mastery,Increase the number of items which can be carried inside a Bagpack.
consumable_804,804,1705,314,20,3450,0,871,1,0,0,0,2051,0,0,0,140,548,0,0,0,Book of Skill,LUSE804,Buying Trick,Enables its user to purchase items from NPC shops for less Zulie than the original price. 
consumable_805,805,1705,314,70,29200,0,871,1,0,0,0,2071,0,0,0,140,548,0,0,0,Book of Skill,LUSE805,Sell Trick,Enables its user to sell items to NPC shops for more Zulie than the original price.  
consumable_806,806,1705,314,30,6600,0,871,1,0,0,0,2091,0,0,0,140,548,0,0,0,Book of Skill,LUSE806,Gathering,Increase the chance of obtaining items from monsters. 
consumable_807,807,1705,314,40,10750,0,871,1,0,0,0,2101,0,0,0,140,548,0,0,0,Book of Skill,LUSE807,Employ Troops,Increase Maximum Summon Gauge.
consumable_808,808,1705,314,20,3450,0,871,1,0,0,0,2111,0,0,0,140,548,0,0,0,Book of Skill,LUSE808,Weapon Research,Allows its user to learn weapon crafting skills. Increase Concentration.
consumable_809,809,1705,314,30,6600,0,871,1,0,0,0,2131,0,0,0,140,548,0,0,0,Book of Skill,LUSE809,Armor Research,Refine your fundamental armor crafting skills. Increase Defense.
consumable_810,810,1705,314,20,3450,0,871,1,0,0,0,2141,0,0,0,140,548,0,0,0,Book of Skill,LUSE810,Combat Mastery,Refine combat techniques with a Gun. Increase Attack Speed when wielding a Gun or Launcher.
consumable_811,811,1705,314,20,3450,0,871,1,0,0,0,2081,0,0,0,140,548,0,0,0,Book of Skill,LUSE811,Craft Mastery,Learn the essentials of crafting. Increase Maximum MP.
consumable_812,812,1705,314,0,150,0,871,1,0,0,0,2161,0,0,0,140,548,0,0,0,Book of Skill,LUSE812,,
consumable_813,813,1705,314,0,150,0,871,1,0,0,0,2171,0,0,0,140,548,0,0,0,Book of Skill,LUSE813,0,
consumable_814,814,1705,314,0,150,0,871,1,0,0,0,2181,0,0,0,140,548,0,0,0,Book of Skill,LUSE814,0,
consumable_815,815,1703,314,75,33150,0,871,1,0,0,0,2211,0,0,0,140,548,0,0,0,Book of Skill,LUSE815,Sniping Shot,Inflict a great amount of damage to a target.
consumable_816,816,1703,314,10,1300,0,871,1,0,0,0,2201,0,0,0,140,548,0,0,0,Book of Skill,LUSE816,Power Gun Shot,Increase Gun and Launcher weapon damage.
consumable_817,817,1703,314,20,3450,0,871,1,0,0,0,2221,0,0,0,140,548,0,0,0,Book of Skill,LUSE817,Twin Shot,Shoot 2 bullets at a target in a single attack.
consumable_818,818,1703,314,25,4900,0,871,1,0,0,0,2241,0,0,0,140,548,0,0,0,Book of Skill,LUSE818,Union Weapon,Increase the caster's Attack Speed for skill's duration.
consumable_819,819,1703,314,35,8550,0,871,1,0,0,0,2251,0,0,0,140,548,0,0,0,Book of Skill,LUSE819,Intensify Armor,Temporarily increase Defense by tapping into the hidden qualities of your armor.
consumable_820,820,1703,314,70,29200,0,871,1,0,0,0,2261,0,0,0,140,548,0,0,0,Book of Skill,LUSE820,Aim Sight,Shoot a target from a considerably long distance.
consumable_821,821,1703,314,40,10750,0,871,1,0,0,0,2271,0,0,0,140,548,0,0,0,Book of Skill,LUSE821,Poison Fang,?
consumable_822,822,1703,314,30,6600,0,871,1,0,0,0,2281,0,0,0,140,548,0,0,0,Book of Skill,LUSE822,Smash Gun,Hit a nearby target with the barrel of your gun.
consumable_823,823,1703,314,0,150,0,871,1,0,0,0,2291,0,0,0,140,548,0,0,0,Book of Skill,LUSE823,0,
consumable_824,824,1703,314,80,37350,0,871,1,0,0,0,2301,0,0,0,140,548,0,0,0,Book of Skill,LUSE824,Zuly Storm,Throw many coins to inflict damage on enemies near the caster.
consumable_825,825,1703,314,50,15900,0,871,1,0,0,0,2311,0,0,0,140,548,0,0,0,Book of Skill,LUSE825,Zuly Pink,Throw a coin at a target to cause damage from a distance.
consumable_826,826,1703,314,0,150,0,871,1,0,0,0,2321,0,0,0,140,548,0,0,0,Book of Skill,LUSE826,0,
consumable_827,827,1703,314,0,150,0,871,1,0,0,0,2331,0,0,0,140,548,0,0,0,Book of Skill,LUSE827,0,
consumable_828,828,1703,314,0,150,0,871,1,0,0,0,2341,0,0,0,140,548,0,0,0,Book of Skill,LUSE828,0,
consumable_829,829,1704,314,40,10750,0,871,1,0,0,0,2351,0,0,0,140,548,0,0,0,Book of Skill,LUSE829,Employ Warrior,Summon a melee attack warrior by spending Zulie. 
consumable_830,830,1704,314,70,29200,0,871,1,0,0,0,2361,0,0,0,140,548,0,0,0,Book of Skill,LUSE830,Employ Hunter,Use Zulie to summon a Hunter that specializes in long distance attacks.
consumable_831,831,1704,314,80,37350,0,871,1,0,0,0,2371,0,0,0,140,548,0,0,0,Book of Skill,LUSE831,Terror Knight,Summon a Terror Knight.
consumable_832,832,1704,314,20,3450,0,871,1,0,0,0,2401,0,0,0,140,548,0,0,0,Book of Skill,LUSE832,Item Craft,Craft various items.
consumable_833,833,1704,314,20,3450,0,871,1,0,0,0,2411,0,0,0,140,548,0,0,0,Book of Skill,LUSE833,SubItem Craft,"Craft Shields, Bags, Back equipment, Wings, etc."
