Name,Id,Type,MotionType,MotionName,Hand,AttackPower,AttackSpeed,Range,Quality,IconIdx,BasePrice,PriceRate,AtkStartSound,AtkHitSoundType,BulletEffect,AtkFireSound,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,Mesh,TextureSrc,StlKey,DisplayName,Description,HitSound
weapon_748,748,241,6,THSpear,Right,535,11,300,99,3969,1000000,0,72,25,0,0,31,255,12,320,26,10,21,10,80,20,246,/Game/Characters/Modular/Weapons/weapon_748/weapon_748/SkeletalMeshes/weapon_748,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER037/MAGIC_CAREER037.DDS,LWEA748,Heavenly Staff,A Mage's Staff that can mystically discharge lightning.,
weapon_749,749,241,6,THSpear,Right,530,11,300,99,6483,1000000,0,72,25,0,0,31,200,12,320,20,50,12,15,125,20,246,/Game/Characters/Modular/Weapons/weapon_749/weapon_749/SkeletalMeshes/weapon_749,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER038/MAGIC_CAREER038.DDS,LWEA749,P2P Heavenly Staff,A Mage's Staff that can mystically discharge lightning.,
weapon_750,750,212,3,OHMace,Right,535,11,250,90,3980,598000,0,48,5,0,0,31,255,10,365,26,10,19,10,80,90,246,/Game/Characters/Modular/Weapons/weapon_750/weapon_750/SkeletalMeshes/weapon_750,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER041/MAGIC_CAREER041.DDS,LWEA750,Ancient Mystic Blunt,A weapon designed to inflict high damage on its target.,
weapon_751,751,212,3,OHMace,Right,540,11,250,90,6484,598000,0,48,5,0,0,31,200,10,365,20,50,10,15,125,90,246,/Game/Characters/Modular/Weapons/weapon_751/weapon_751/SkeletalMeshes/weapon_751,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER042/MAGIC_CAREER042.DDS,LWEA751,P2P Ancient Mystic Blunt,A weapon designed to inflict high damage on its target.,
weapon_752,752,242,14,Wand,Right,505,10,2400,99,3982,1000000,0,37,0,399,89,31,255,12,330,26,10,21,10,80,20,246,/Game/Characters/Modular/Weapons/weapon_752/weapon_752/SkeletalMeshes/weapon_752,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER043/MAGIC_CAREER043.DDS,LWEA752,Heavenly Wand,A magic Wand that contains the power to bring silence to its surroundings.,
weapon_753,753,242,14,Wand,Right,500,10,2400,99,6485,1000000,0,37,0,399,89,31,200,12,330,20,50,12,15,125,20,246,/Game/Characters/Modular/Weapons/weapon_753/weapon_753/SkeletalMeshes/weapon_753,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER044/MAGIC_CAREER044.DDS,LWEA753,P2P Heavenly Wand,A magic Wand that contains the power to bring silence to its surroundings.,
weapon_754,754,251,16,Katar,Right+Left,545,7,250,99,4004,1000000,0,38,5,0,0,31,255,11,335,26,10,22,10,80,30,246,/Game/Characters/Modular/Weapons/weapon_754/weapon_754/SkeletalMeshes/weapon_754,3DDATA/WEAPON/WEAPON/KATAR/KATAR_CAREER051/KATAR_CAREER051.DDS,LWEA754,Berserk,An ancient knuckle which power is generally user based.,
weapon_755,755,232,12,Gun,Right,500,9,2500,99,6487,10560,0,84,0,171,78,31,200,13,76,20,50,13,15,125,20,246,/Game/Characters/Modular/Weapons/weapon_755/weapon_755/SkeletalMeshes/weapon_755,3DDATA/WEAPON/WEAPON/FAR/M16/M16.DDS,LWEA755,M16,shot and kill.,
weapon_756,756,221,5,THSword,Right,550,10,250,119,3933,479218,0,39,5,0,0,31,255,10,316,26,10,19,10,77,120,246,/Game/Characters/Modular/Weapons/weapon_756/weapon_756/SkeletalMeshes/weapon_756,3DDATA/WEAPON/WEAPON/TWOHAND/TWOHAND_CAREER070/TWOHAND_CAREER070.DDS,LWEA756,Ronin Sword,The famous sword of the brave ronins.,
weapon_757,757,241,6,THSpear,Right,535,10,300,99,3986,1000000,0,72,25,0,0,31,255,12,320,26,10,21,10,77,20,246,/Game/Characters/Modular/Weapons/weapon_757/weapon_757/SkeletalMeshes/weapon_757,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER071/MAGIC_CAREER071.DDS,LWEA757,Druidess Staff,A magical staff blessed with the power of nature. ,
weapon_758,758,231,10,Bow,Left,525,8,2600,99,3987,338300,0,0,0,151,71,31,255,11,222,26,10,22,10,77,30,246,/Game/Characters/Modular/Weapons/weapon_758/weapon_758/SkeletalMeshes/weapon_758,3DDATA/WEAPON/WEAPON/FAR/FAR_CAREER072/FAR_CAREER072.DDS,LWEA758,Robin Hood Bow,A imitation of the bow of robin hood.,
weapon_759,759,231,10,Bow,Left,540,9,2600,99,3935,338300,0,0,0,151,71,31,255,11,222,26,10,22,10,77,30,246,/Game/Characters/Modular/Weapons/weapon_759/weapon_759/SkeletalMeshes/weapon_759,3DDATA/WEAPON/WEAPON/FAR/FAR_CAREER076/FAR_CAREER076.DDS,LWEA759,Snake Eye Bow,A bow which is said to have the ability to fire poisonous arrows. ,
weapon_760,760,221,5,THSword,Right,540,9,250,119,3985,479218,0,39,5,0,0,31,255,10,316,26,10,19,10,77,120,246,/Game/Characters/Modular/Weapons/weapon_760/weapon_760/SkeletalMeshes/weapon_760,3DDATA/WEAPON/WEAPON/TWOHAND/TWOHAND_CAREER082/TWOHAND_CAREER082.DDS,LWEA760,Golden knight Sword,The weapon of choice of righteous crusaders.,
weapon_761,761,241,6,THSpear,Right,47,9,300,53,1289,5915,0,72,25,0,0,31,31,12,58,29,17,,,48,10,246,/Game/Characters/Modular/Weapons/weapon_761/weapon_761/SkeletalMeshes/weapon_761,3Ddata/WEAPON/WEAPON/magic/mst2/mst3.dds,LWEA303,Animal Rod,A shepherd's Rod that provides suitable damage.,
weapon_762,762,241,6,THSpear,Right,59,9,300,57,1290,11080,0,72,25,0,0,31,42,12,72,29,18,,,50,10,246,/Game/Characters/Modular/Weapons/weapon_762/weapon_762/SkeletalMeshes/weapon_762,3Ddata/WEAPON/WEAPON/magic/mst4/mst4.dds,LWEA304,Mage's Rod,A Mage's Rod that contains just a little bit of magic.,
weapon_763,763,241,6,THSpear,Right,70,10,300,60,1291,19035,0,72,25,0,0,31,48,12,85,29,18,,,51,10,246,/Game/Characters/Modular/Weapons/weapon_763/weapon_763/SkeletalMeshes/weapon_763,3Ddata/WEAPON/WEAPON/magic/mst4/mst5.dds,LWEA305,White Staff,"A Staff that is white as snow, and is very popular amongst the ladies.",
weapon_764,764,241,6,THSpear,Right,81,10,300,64,1292,30850,0,72,25,0,0,31,56,12,99,29,19,,,53,20,246,/Game/Characters/Modular/Weapons/weapon_764/weapon_764/SkeletalMeshes/weapon_764,3Ddata/WEAPON/WEAPON/magic/mst4/mst6.dds,LWEA306,Wisp Staff,A monster's Staff that is always following the light of spirits.,
weapon_765,765,241,6,THSpear,Right,93,9,300,68,1293,43000,0,72,25,0,0,31,67,12,111,29,20,,,54,20,246,/Game/Characters/Modular/Weapons/weapon_765/weapon_765/SkeletalMeshes/weapon_765,3Ddata/WEAPON/WEAPON/magic/mst4/mst1.dds,LWEA307,Shadow Staff,An uncommon Staff in which dark magic is sealed.,
weapon_766,766,241,6,THSpear,Right,103,9,300,71,1294,60400,0,72,25,0,0,31,74,12,123,29,21,,,56,25,246,/Game/Characters/Modular/Weapons/weapon_766/weapon_766/SkeletalMeshes/weapon_766,3Ddata/WEAPON/WEAPON/magic/mst7/mst7.dds,LWEA308,Golden Staff,An everlasting Staff constructed out of pure gold.,
weapon_767,767,241,6,THSpear,Right,119,9,300,76,1295,82350,0,72,25,0,0,31,84,12,135,29,22,,,57,25,246,/Game/Characters/Modular/Weapons/weapon_767/weapon_767/SkeletalMeshes/weapon_767,3Ddata/WEAPON/WEAPON/magic/mst7/mst11.dds,LWEA309,Anima Staff,A Mage's Staff that contains the magic power of Anima.,
weapon_768,768,241,6,THSpear,Right,119,10,300,75,1295,82350,0,72,25,0,0,31,81,12,135,29,22,,,57,25,246,/Game/Characters/Modular/Weapons/weapon_768/weapon_768/SkeletalMeshes/weapon_768,3Ddata/WEAPON/WEAPON/magic/mst7/mst11.dds,LWEA309,Anima Staff,A Mage's Staff that contains the magic power of Anima.,
weapon_769,769,241,6,THSpear,Right,131,9,300,79,1296,107400,0,72,25,0,0,31,91,12,147,29,23,,,59,30,246,/Game/Characters/Modular/Weapons/weapon_769/weapon_769/SkeletalMeshes/weapon_769,3Ddata/WEAPON/WEAPON/magic/mst7/msp2.dds,LWEA310,Land Staff,A Mage's Staff that contains the power of the earth.,
weapon_770,770,241,6,THSpear,Right,131,10,300,78,1296,107400,0,72,25,0,0,31,88,12,147,29,22,,,58,30,246,/Game/Characters/Modular/Weapons/weapon_770/weapon_770/SkeletalMeshes/weapon_770,3Ddata/WEAPON/WEAPON/magic/mst7/msp2.dds,LWEA310,Land Staff,A Mage's Staff that contains the power of the earth.,
weapon_771,771,241,6,THSpear,Right,141,9,300,82,1297,139600,0,72,25,0,0,31,97,12,158,29,23,,,60,30,246,/Game/Characters/Modular/Weapons/weapon_771/weapon_771/SkeletalMeshes/weapon_771,3Ddata/WEAPON/WEAPON/magic/mst25/mst25.dds,LWEA311,Holy Staff,A clergyman's Staff which contains the power of holiness.,
weapon_772,772,241,6,THSpear,Right,145,10,300,81,1297,139600,0,72,25,0,0,31,96,12,158,29,23,,,60,30,246,/Game/Characters/Modular/Weapons/weapon_772/weapon_772/SkeletalMeshes/weapon_772,3Ddata/WEAPON/WEAPON/magic/mst25/mst25.dds,LWEA311,Holy Staff,A clergyman's Staff which contains the power of holiness.,
weapon_773,773,241,6,THSpear,Right,156,9,300,85,1298,177550,0,72,25,0,0,31,105,12,168,29,24,,,61,30,246,/Game/Characters/Modular/Weapons/weapon_773/weapon_773/SkeletalMeshes/weapon_773,3Ddata/WEAPON/WEAPON/magic/mst26/mst26.dds,LWEA312,Dark Staff,A heretic's Staff that flows with dark energy.,
weapon_774,774,241,6,THSpear,Right,154,9,300,85,1298,177550,0,72,25,0,0,31,104,12,168,29,24,,,61,30,246,/Game/Characters/Modular/Weapons/weapon_774/weapon_774/SkeletalMeshes/weapon_774,3Ddata/WEAPON/WEAPON/magic/mst26/mst26.dds,LWEA312,Dark Staff,A heretic's Staff that flows with dark energy.,
weapon_775,775,241,6,THSpear,Right,170,10,300,87,1300,219800,0,72,25,0,0,31,109,12,178,29,24,,,62,30,246,/Game/Characters/Modular/Weapons/weapon_775/weapon_775/SkeletalMeshes/weapon_775,3Ddata/WEAPON/WEAPON/magic/mst26/mst27.dds,LWEA313,Rune Staff,A Mage's Staff engraved with mystic runes.,
weapon_776,776,241,6,THSpear,Right,185,9,300,92,1301,277700,0,72,25,0,0,31,120,12,189,29,24,,,64,30,246,/Game/Characters/Modular/Weapons/weapon_776/weapon_776/SkeletalMeshes/weapon_776,3Ddata/WEAPON/WEAPON/magic/mst28/mst28.dds,LWEA318,Prayer Staff,A mace constructed from a tree struck by lightning. It conceals an astonishing power.,
weapon_777,777,241,6,THSpear,Right,181,9,300,91,1301,277700,0,72,25,0,0,31,118,12,189,29,25,,,63,30,246,/Game/Characters/Modular/Weapons/weapon_777/weapon_777/SkeletalMeshes/weapon_777,3Ddata/WEAPON/WEAPON/magic/mst28/mst28.dds,LWEA318,Prayer Staff,A mace constructed from a tree struck by lightning. It conceals an astonishing power.,
weapon_778,778,241,6,THSpear,Right,197,10,300,93,1302,346700,0,72,25,0,0,31,122,12,199,29,25,,,64,30,246,/Game/Characters/Modular/Weapons/weapon_778/weapon_778/SkeletalMeshes/weapon_778,3Ddata/WEAPON/WEAPON/magic/mst28/mst29.dds,LWEA319,Cypress Pole,A long Staff made from a cypress tree that was saturated with someone's hatred. It's filled with magic that tempts those who see this Staff.,
weapon_779,779,241,6,THSpear,Right,201,10,300,93,1302,346700,0,72,25,0,0,31,124,12,199,29,25,,,65,30,246,/Game/Characters/Modular/Weapons/weapon_779/weapon_779/SkeletalMeshes/weapon_779,3Ddata/WEAPON/WEAPON/magic/mst28/mst29.dds,LWEA319,Cypress Pole,A long Staff made from a cypress tree that was saturated with someone's hatred. It's filled with magic that tempts those who see this Staff.,
weapon_780,780,241,6,THSpear,Right,209,9,300,97,1303,413800,0,72,25,0,0,31,132,12,208,29,25,,,66,30,246,/Game/Characters/Modular/Weapons/weapon_780/weapon_780/SkeletalMeshes/weapon_780,3Ddata/WEAPON/WEAPON/magic/mst30/mst30.dds,LWEA320,Ikaness Staff,A Staff with that hasn't yet revealed its true power. A strange energy can be sensed from it.,
weapon_781,781,241,6,THSpear,Right,216,11,300,95,1303,413800,0,72,25,0,0,31,127,12,208,29,26,,,65,30,246,/Game/Characters/Modular/Weapons/weapon_781/weapon_781/SkeletalMeshes/weapon_781,3Ddata/WEAPON/WEAPON/magic/mst30/mst30.dds,LWEA320,Ikaness Staff,A Staff with that hasn't yet revealed its true power. A strange energy can be sensed from it.,
weapon_782,782,241,6,THSpear,Right,228,10,300,99,1304,492050,0,72,25,0,0,31,136,12,217,29,26,,,67,35,246,/Game/Characters/Modular/Weapons/weapon_782/weapon_782/SkeletalMeshes/weapon_782,3Ddata/WEAPON/WEAPON/magic/mst31/tsw31.dds,LWEA321,Oracle Staff,A Staff used to create miracles by Seyrun the Sage.,
weapon_784,784,241,6,THSpear,Right,535,12,300,99,6488,100000,0,72,25,0,0,31,255,12,320,20,50,12,20,125,20,246,/Game/Characters/Modular/Weapons/weapon_784/weapon_784/SkeletalMeshes/weapon_784,3DDATA/WEAPON/WEAPON/MAGIC/MAGIC_CAREER083/MAGIC_CAREER083.DDS,LWEA600,Channeler Staff,A staff that is said to have the power of million lost spirits.,
weapon_785,785,231,10,Bow,Left,575,9,2800,99,4000,338300,0,0,0,151,71,31,255,11,222,18,20,,,80,30,246,/Game/Characters/Modular/Weapons/weapon_785/weapon_785/SkeletalMeshes/weapon_785,3DDATA/WEAPON/WEAPON/FAR/FAR_CAREER084/FAR_CAREER084.DDS,LWEA601,Chronicle Bow,,
weapon_786,786,233,9,Cannon,Right,605,11,3300,98,3945,663300,0,84,0,191,78,31,255,10,116,26,10,20,10,80,20,246,/Game/Characters/Modular/Weapons/weapon_786/weapon_786/SkeletalMeshes/weapon_786,3DDATA/WEAPON/WEAPON/FAR/FAR_CAREER085/FAR_CAREER085.DDS,LWEA602,Hyperblaster,"The newest invention from Dr.Spero,This weapon is incredibly poweful.",
weapon_787,787,231,10,Bow,Left,575,10,2600,99,3935,338300,0,0,0,151,71,31,255,11,222,26,10,22,10,80,30,246,/Game/Characters/Modular/Weapons/weapon_787/weapon_787/SkeletalMeshes/weapon_787,3DDATA/WEAPON/WEAPON/FAR/FAR_FASHION003/FAR_FASHION003.DDS,LWEA603,Silver Death Bow,,
weapon_788,788,221,3,OHMace,Right,585,11,250,119,4077,479218,0,48,5,0,0,31,255,10,316,26,10,19,10,80,120,246,/Game/Characters/Modular/Weapons/weapon_788/weapon_788/SkeletalMeshes/weapon_788,3DDATA/WEAPON/WEAPON/TWOHAND/TWOHAND_FASHION007/TWOHAND_FASHION007.DDS,LWEA604,Oversized Hammer,An extremely heavy hammer.,
weapon_789,789,222,6,THSpear,Right,550,8,450,118,4059,461002,0,55,25,0,0,31,255,10,290,26,10,19,10,80,90,246,/Game/Characters/Modular/Weapons/weapon_789/weapon_789/SkeletalMeshes/weapon_789,3DDATA/WEAPON/WEAPON/TWOHAND/SEIRYU2/SEIRYU2.DDS,LWEA605,Chimpanzy Spear,An extremely large spear that only elite soldiers can hold.,
weapon_790,790,251,16,Katar,Right+Left,545,7,250,99,4058,100000,0,38,5,0,0,31,255,11,335,26,10,22,10,90,30,246,/Game/Characters/Modular/Weapons/weapon_790/weapon_790/SkeletalMeshes/weapon_790,3DDATA/WEAPON/WEAPON/KATAR/BANKEN/BANKEN.DDS,LWEA606,Assault Knuckle,A powerful Katar crafted from the remains of a legendary tortoise.,
weapon_791,791,242,14,Wand,Right,41,11,1900,53,1328,5180,0,37,0,212,89,31,33,12,65,29,7,,,49,5,246,/Game/Characters/Modular/Weapons/weapon_791/weapon_791/SkeletalMeshes/weapon_791,3Ddata/WEAPON/WEAPON/magic/mto1/mst8.dds,LWEA333,Sorcerer's Wand,"A Wand, used by sorcerers, in which offensive magic sealed.",
weapon_792,792,242,14,Wand,Right,50,11,1900,57,1329,9880,0,37,0,213,89,31,41,12,80,29,8,,,50,5,246,/Game/Characters/Modular/Weapons/weapon_792/weapon_792/SkeletalMeshes/weapon_792,3Ddata/WEAPON/WEAPON/magic/mst15/mst9.dds,LWEA334,Elven Wand,A Wand containing the holy magic of the Elves.,
weapon_793,793,242,14,Wand,Right,62,11,1900,62,1330,16785,0,37,0,214,89,31,52,12,94,29,9,,,52,5,246,/Game/Characters/Modular/Weapons/weapon_793/weapon_793/SkeletalMeshes/weapon_793,3Ddata/WEAPON/WEAPON/magic/mst15/mst10.dds,LWEA335,Silence Wand,A magic Wand that contains the power to bring silence to its surroundings.,
weapon_794,794,242,14,Wand,Right,72,12,1900,64,1331,29000,0,37,0,215,89,31,58,12,109,29,9,,,54,5,246,/Game/Characters/Modular/Weapons/weapon_794/weapon_794/SkeletalMeshes/weapon_794,3Ddata/WEAPON/WEAPON/magic/mst15/mst15.dds,LWEA336,Windphon Wand,A divine Wand that can call forth the wind.,
weapon_795,795,242,14,Wand,Right,81,12,2100,67,1332,43900,0,37,0,216,89,31,65,12,122,29,10,,,55,5,246,/Game/Characters/Modular/Weapons/weapon_795/weapon_795/SkeletalMeshes/weapon_795,3Ddata/WEAPON/WEAPON/magic/mst16/mst16.dds,LWEA337,Flame Wand,A Mage's Wand that can shoot magical flames.,
weapon_796,796,242,14,Wand,Right,105,11,2100,76,1334,84450,0,37,0,210,89,31,84,12,147,29,12,,,58,10,246,/Game/Characters/Modular/Weapons/weapon_796/weapon_796/SkeletalMeshes/weapon_796,3Ddata/WEAPON/WEAPON/magic/mst16/mst18.dds,LWEA339,Blizzard Wand,A Mage's Wand that can magically shoot ice fragments.,
weapon_797,797,242,14,Wand,Right,116,11,2100,79,1335,115900,0,37,0,211,89,31,91,12,160,29,13,,,60,10,246,/Game/Characters/Modular/Weapons/weapon_797/weapon_797/SkeletalMeshes/weapon_797,3Ddata/WEAPON/WEAPON/magic/mst19/mst19.dds,LWEA340,Recovery Wand,A magical Wand that contains restorative energies.,
weapon_798,798,242,14,Wand,Right,119,11,2100,80,1335,115900,0,37,0,211,89,31,93,12,160,29,13,,,60,10,246,/Game/Characters/Modular/Weapons/weapon_798/weapon_798/SkeletalMeshes/weapon_798,3Ddata/WEAPON/WEAPON/magic/mst19/mst19.dds,LWEA340,Recovery Wand,A magical Wand that contains restorative energies.,
weapon_799,799,242,14,Wand,Right,131,12,2100,82,1336,147450,0,37,0,212,89,31,97,12,171,29,14,,,61,10,246,/Game/Characters/Modular/Weapons/weapon_799/weapon_799/SkeletalMeshes/weapon_799,3Ddata/WEAPON/WEAPON/magic/mst19/mst20.dds,LWEA341,Windstorm Wand,A Wand that was been magically constructed to call forth wind vacuums.,
weapon_800,800,242,14,Wand,Right,153,11,2300,89,1352,248050,0,37,0,214,89,31,113,12,193,29,15,,,63,15,246,/Game/Characters/Modular/Weapons/weapon_800/weapon_800/SkeletalMeshes/weapon_800,3Ddata/WEAPON/WEAPON/magic/mst22/mst22.dds,LWEA343,Shadow Wand,A Mage's Wand that contains dark energies.,
weapon_801,801,242,14,Wand,Right,167,12,2300,90,1353,319550,0,37,0,161,89,31,117,12,204,29,16,,,64,10,246,/Game/Characters/Modular/Weapons/weapon_801/weapon_801/SkeletalMeshes/weapon_801,3Ddata/WEAPON/WEAPON/magic/mst22/mst23.dds,LWEA347,Bleak Wind,A Wand that can call forth windstorms. Most Mages cannot handle its sheer power.,
weapon_802,802,242,14,Wand,Right,164,11,2300,91,1353,319550,0,37,0,161,89,31,119,12,204,29,16,,,65,10,246,/Game/Characters/Modular/Weapons/weapon_802/weapon_802/SkeletalMeshes/weapon_802,3Ddata/WEAPON/WEAPON/magic/mst22/mst23.dds,LWEA347,Bleak Wind,A Wand that can call forth windstorms. Most Mages cannot handle its sheer power.,
weapon_803,803,242,14,Wand,Right,183,12,2300,94,1354,392900,0,37,0,161,89,31,125,12,215,29,16,,,66,20,246,/Game/Characters/Modular/Weapons/weapon_803/weapon_803/SkeletalMeshes/weapon_803,3Ddata/WEAPON/WEAPON/magic/mst22/mst24.dds,LWEA348,Conjurer's Wand,"A mysterious Wand once owned by Ishtal Silver. Somehow, this wand is supposed to be able to talk to its owner???",
weapon_804,804,242,14,Wand,Right,179,11,2300,95,1354,392900,0,37,0,161,89,31,127,12,215,29,16,,,66,20,246,/Game/Characters/Modular/Weapons/weapon_804/weapon_804/SkeletalMeshes/weapon_804,3Ddata/WEAPON/WEAPON/magic/mst22/mst24.dds,LWEA348,Conjurer's Wand,"A mysterious Wand once owned by Ishtal Silver. Somehow, this wand is supposed to be able to talk to its owner???",
weapon_805,805,242,14,Wand,Right,189,11,2300,97,1357,479600,0,37,0,161,89,31,132,12,224,29,17,,,67,20,246,/Game/Characters/Modular/Weapons/weapon_805/weapon_805/SkeletalMeshes/weapon_805,3Ddata/WEAPON/WEAPON/magic/mst34/mst34.dds,LWEA349,Twister Wand,The incantation to cause tornados was written on this Wand by witches. The actual effectiveness of this incantation is uncertain.,
weapon_807,807,251,16,Katar,Right+Left,520,7,250,99,6489,200000,0,38,5,0,0,31,200,11,335,20,50,11,20,125,30,246,/Game/Characters/Modular/Weapons/weapon_807/weapon_807/SkeletalMeshes/weapon_807,3DDATA/WEAPON/WEAPON/KATAR/KKA25/BLUE_MUTILATOR.DDS,LWEA807,Blue Ice Katar,A Katar whose ice blades protrude from the back of the handguards.,
weapon_808,808,251,16,Katar,Right+Left,520,7,250,99,6490,200000,0,38,5,0,0,31,200,11,335,18,50,11,20,125,30,246,/Game/Characters/Modular/Weapons/weapon_808/weapon_808/SkeletalMeshes/weapon_808,3DDATA/WEAPON/WEAPON/KATAR/KKA25/GOLD_MUTILATOR.DDS,LWEA808,Golden Ice Katar,A Katar whose ice blades protrude from the back of the handguards.,
weapon_809,809,242,14,Wand,Right,189,11,2300,97,4072,200000,0,37,0,161,89,31,255,12,224,29,17,,,67,20,246,/Game/Characters/Modular/Weapons/weapon_809/weapon_809/SkeletalMeshes/weapon_809,3DDATA/WEAPON/WEAPON/ONEHAND/HALLOW/MST_F13010.DDS,LWEA809,Pumpkin Wand,,
weapon_810,810,222,6,THSpear,Right,560,8,450,118,4080,200000,0,55,25,0,0,31,255,10,290,26,10,19,10,75,90,246,/Game/Characters/Modular/Weapons/weapon_810/weapon_810/SkeletalMeshes/weapon_810,3DDATA/WEAPON/WEAPON/TWOHAND/TSW28_HALLOWEEN/TSW28_HEL.DDS,LWEA810,Death Sycthe ,Spear of the God of Death. ,
weapon_811,811,252,7,DSW,Right+Left,580,10,250,99,6491,200000,0,39,5,0,0,31,200,,,11,20,20,50,125,20,246,/Game/Characters/Modular/Weapons/weapon_811/weapon_811/SkeletalMeshes/weapon_811,3DDATA/WEAPON/WEAPON/KATAR/TONGFA/TONGFA.DDS,LWEA811,Golden Ancient Dual Katar,A dual weapon used by the ancient warriors.,
weapon_812,812,222,6,THSpear,Right,550,8,450,118,4083,200000,0,55,25,0,0,31,255,10,290,26,10,19,10,75,90,246,/Game/Characters/Modular/Weapons/weapon_812/weapon_812/SkeletalMeshes/weapon_812,3DDATA/WEAPON/WEAPON/TWOHAND/TONBO/TONBO.DDS,LWEA812,Dark Anubis Spear,A huge spear that is said gifted with the power of darkness.,
weapon_813,813,211,1,OHSword,Right,289,10,250,113,4074,200000,0,38,5,0,0,,,,,,,,,74,50,246,/Game/Characters/Modular/Weapons/weapon_813/weapon_813/SkeletalMeshes/weapon_813,3DDATA/WEAPON/WEAPON/ONEHAND/CHECKFLAG/TOOL_F12240.DDS,LWEA813,Event Weapon 1,,
weapon_814,814,211,1,OHSword,Right,289,10,250,113,4074,200000,0,38,5,0,0,,,,,,,,,74,50,246,/Game/Characters/Modular/Weapons/weapon_814/weapon_814/SkeletalMeshes/weapon_814,3DDATA/WEAPON/WEAPON/ONEHAND/CHECKFLAG/TOOL_F12250.DDS,LWEA814,Event Weapon 2,,
weapon_815,815,211,1,OHSword,Right,289,10,250,113,4074,200000,0,38,5,0,0,,,,,,,,,74,50,246,/Game/Characters/Modular/Weapons/weapon_815/weapon_815/SkeletalMeshes/weapon_815,3DDATA/WEAPON/WEAPON/ONEHAND/CHECKFLAG/TOOL_F12260.DDS,LWEA815,Event Weapon 3,,
weapon_816,816,221,5,THSword,Right,550,13,250,119,4084,200000,0,39,5,0,0,31,255,10,316,26,10,19,10,77,120,246,/Game/Characters/Modular/Weapons/weapon_816/weapon_816/SkeletalMeshes/weapon_816,3DDATA/WEAPON/WEAPON/ONEHAND/EVILSWORD/RED_SKULL_SWORD.DDS,LWEA816,Cutlas Sword,,
weapon_817,817,252,7,DSW,Right+Left,540,9,250,99,4170,200000,0,39,5,0,0,31,255,,,26,10,22,10,120,20,246,/Game/Characters/Modular/Weapons/weapon_817/weapon_817/SkeletalMeshes/weapon_817,3DDATA/WEAPON/WEAPON/DSW/NEON/dual.DDS,LWEA817,Dual Sword Acolyte ,The dual sword choice of elite raiders. This twin swords offers incredible offensive power.,
weapon_818,818,212,3,OHMace,Right,520,12,250,90,4158,200000,0,48,5,0,0,31,255,10,365,26,10,19,10,125,90,246,/Game/Characters/Modular/Weapons/weapon_818/weapon_818/SkeletalMeshes/weapon_818,3DDATA/WEAPON/WEAPON/ONEHAND/NEON/PALADDINSPIKE.DDS,LWEA818,Golden Spike Blunt,A heavy weapon designed to paralized its victim. ,
weapon_819,819,252,7,DSW,Right+Left,590,9,250,99,6492,200000,0,39,5,0,0,31,200,,,11,20,18,50,120,20,246,/Game/Characters/Modular/Weapons/weapon_819/weapon_819/SkeletalMeshes/weapon_819,3DDATA/WEAPON/WEAPON/DSW/NEON/dual.DDS,LWEA820,P2P Acolyte Blade,The dual sword choice of elite raiders. This twin swords offers incredible offensive power.,
weapon_820,820,252,7,DSW,Right+Left,575,11,250,99,4060,200000,0,39,5,0,0,31,255,,,18,20,,,80,20,246,/Game/Characters/Modular/Weapons/weapon_820/weapon_820/SkeletalMeshes/weapon_820,3DDATA/WEAPON/WEAPON/DSW/NEON/dua1.dds,LWEA819,Dual Acolyte Blade,The dual sword choice of elite raiders. This twin swords offers incredible offensive power.,
weapon_821,821,251,16,Katar,Right+Left,55,6,250,57,1381,7640,0,38,5,0,0,31,41,11,72,,,,,50,20,246,/Game/Characters/Modular/Weapons/weapon_821/weapon_821/SkeletalMeshes/weapon_821,3Ddata/WEAPON/WEAPON/katar/kka4/kka4.dds,LWEA404,Rake Hand,"A sharp, rake-like weapon that can gather fallen leaves.",
weapon_822,822,251,16,Katar,Right+Left,67,7,250,60,1382,12870,0,38,5,0,0,31,49,11,86,,,,,51,25,246,/Game/Characters/Modular/Weapons/weapon_822/weapon_822/SkeletalMeshes/weapon_822,3Ddata/WEAPON/WEAPON/katar/kka5/kka5.dds,LWEA405,Wolf's Paw,"A glove with sharp claws, imitating the paw of the wolf.",
weapon_823,823,251,16,Katar,Right+Left,81,7,250,65,1383,20950,0,38,5,0,0,31,60,11,100,,,,,53,30,246,/Game/Characters/Modular/Weapons/weapon_823/weapon_823/SkeletalMeshes/weapon_823,3Ddata/WEAPON/WEAPON/katar/kka6/kka6.dds,LWEA406,Bear's Paw,"A glove with sharp claws, imitating the paw of the bear.",
