Name,Id,SkillName,BaseSkillId,SkillLevel,PointCost,Tab,SkillType,Range,TargetFilter,Radius,Power,Harm,Status1,Status2,StatusType1,StatusType2,StatusHarmful1,StatusHarmful2,SuccessRatio,Duration,DamageType,UseAbility1,UseAmount1,UseAbility2,UseAmount2,CooldownSec,CooldownGroup,IncAbility1,IncValue1,IncRate1,IncAbility2,IncValue2,IncRate2,SummonPet,ActionMode,NeedWeapon1,NeedWeapon2,NeedWeapon3,NeedWeapon4,NeedWeapon5,RequiredClassSet,RequiredUnion1,NeedSkill1,NeedSkillLevel1,NeedSkill2,NeedSkillLevel2,NeedSkill3,NeedSkillLevel3,NeedAbility1,NeedAbilityValue1,NeedAbility2,NeedAbilityValue2,IconIdx,CastMotion,CastMotionSpeed,ActionMotion,ActionMotionSpeed,HitCount,BulletNo,FireSound,HitSound,ZulyCost,CastEffect,HitEffect,StlKey,DisplayName,Description
skill_2613,2613,Gem Cutting,2611,3,40,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,140,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,8,0,0,0,0,0,0,0,0,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2614,2614,Gem Cutting,2611,4,46,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,160,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2615,2615,Gem Cutting,2611,5,53,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,180,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,9,0,0,0,0,0,0,0,0,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2616,2616,Gem Cutting,2611,6,60,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,200,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2617,2617,Gem Cutting,2611,7,68,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,220,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,10,0,0,0,0,0,0,0,0,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2618,2618,Gem Cutting,2611,8,76,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,240,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,10,0,0,0,0,0,0,31,200,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2619,2619,Gem Cutting,2611,9,84,1,2,0,0,0,35,0,0,0,0,0,0,0,0,0,0,17,260,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,10,0,0,0,0,0,0,31,205,188,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2611,Gem Cutting,Production of high-quality of jewel by upgrading low- quality one
skill_2621,2621,Item Divide,2621,1,20,1,2,0,0,0,41,0,0,0,0,0,0,0,0,0,0,17,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2081,4,0,0,0,0,0,0,0,0,193,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2621,Item Divide,you can divide gemmed items or use divided item as a material
skill_2624,2624,Smelting,2624,1,30,1,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,17,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,7,0,0,0,0,0,0,0,0,249,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2624,,
skill_2625,2625,Smelting,2624,2,35,1,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,17,120,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2624,,
skill_2626,2626,Smelting,2624,3,40,1,2,0,0,0,36,0,0,0,0,0,0,0,0,0,0,17,140,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081,8,0,0,0,0,0,0,0,0,249,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2624,,
skill_2631,2631,Refine Item,2631,1,20,1,2,0,0,0,42,0,0,0,0,0,0,0,0,0,0,17,50,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,5,0,0,0,0,0,0,0,0,196,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2631,Refine Item,Upgrading quality of item through refining. You can have item with one level up
skill_2634,2634,Hover Craft Mastery,2634,1,40,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,50,0,0,0,0,0,0,0,0,0,0,0,44,0,2081,10,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,LSkill2634,Hover Craft Mastery,Hover Craft Mastery
skill_2635,2635,Hover Craft Mastery,2634,2,45,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,70,0,0,0,0,0,0,0,0,0,0,0,44,0,2081,10,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,LSkill2634,Hover Craft Mastery,Hover Craft Mastery
skill_2636,2636,Hover Craft Mastery,2634,3,50,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,90,0,0,0,0,0,0,0,0,0,0,0,44,0,2081,10,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,LSkill2634,Hover Craft Mastery,Hover Craft Mastery
skill_2637,2637,Hover Craft Mastery,2634,4,55,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,120,0,0,0,0,0,0,0,0,0,0,0,44,0,2081,10,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,LSkill2634,Hover Craft Mastery,Hover Craft Mastery
skill_2638,2638,Hover Craft Mastery,2634,5,60,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,55,150,0,0,0,0,0,0,0,0,0,0,0,44,0,2081,10,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,LSkill2634,Hover Craft Mastery,Hover Craft Mastery
skill_2641,2641,??????????,2641,1,30,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,1,0,0,0,0,31,201,0,0,187,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2641,Jewel Item Craft,"Craft of ring, earring and necklace"
skill_2642,2642,??????????,2641,2,40,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,150,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,2,0,0,0,0,31,202,0,0,187,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2641,Jewel Item Craft,"Craft of ring, earring and necklace"
skill_2643,2643,??????????,2641,3,50,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,100,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,3,0,0,0,0,31,203,0,0,187,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2641,Jewel Item Craft,"Craft of ring, earring and necklace"
skill_2644,2644,??????????,2641,4,60,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,250,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,4,0,0,0,0,31,204,0,0,187,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2641,Jewel Item Craft,"Craft of ring, earring and necklace"
skill_2645,2645,??????????,2641,5,70,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,300,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,5,0,0,0,0,31,205,0,0,187,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2641,Jewel Item Craft,"Craft of ring, earring and necklace"
skill_2650,2650,??????????,2641,10,70,1,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,17,300,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,2081,5,0,0,0,0,31,205,0,0,187,112,100,151,100,0,221,90,0,0,1752,1501,LSkill2641,Jewel Item Craft,"Craft of ring, earring and necklace"
skill_2652,2652,Camouflage,2652,1,30,1,8,0,0,0,0,0,33,15,25,7,0,1,0,40,0,17,30,0,0,89.9,0,0,0,0,23,0,21,0,0,232,233,0,0,0,67,0,0,0,0,0,0,0,31,200,0,0,292,114,100,153,100,1,0,0,0,0,1754,0,LSkill2652,Camouflage,Use elite military tactics to blend into your surroundings.
skill_2653,2653,Camouflage,2652,2,32,1,8,0,0,0,0,0,33,15,25,7,0,1,0,60,0,17,32,0,0,79.9,0,0,0,0,23,0,22,0,0,232,233,0,0,0,67,0,0,0,0,0,0,0,31,202,0,0,292,114,100,153,100,1,0,0,0,0,1754,0,LSkill2652,Camouflage,Use elite military tactics to blend into your surroundings.
skill_2654,2654,Camouflage,2652,3,34,1,8,0,0,0,0,0,33,15,25,7,0,1,0,80,0,17,34,0,0,69.9,0,0,0,0,23,0,23,0,0,232,233,0,0,0,67,0,0,0,0,0,0,0,31,204,0,0,292,114,100,153,100,1,0,0,0,0,1754,0,LSkill2652,Camouflage,Use elite military tactics to blend into your surroundings.
skill_2655,2655,Camouflage,2652,4,36,1,8,0,0,0,0,0,33,15,25,7,0,1,0,100,0,17,36,0,0,59.9,0,0,0,0,23,0,24,0,0,232,233,0,0,0,67,0,0,0,0,0,0,0,31,206,0,0,292,114,100,153,100,1,0,0,0,0,1754,0,LSkill2652,Camouflage,Use elite military tactics to blend into your surroundings.
skill_2656,2656,Camouflage,2652,5,38,1,8,0,0,0,0,0,33,15,25,7,0,1,0,120,0,17,38,0,0,39.9,0,0,0,0,23,0,25,0,0,232,233,0,0,0,67,0,0,0,0,0,0,0,31,208,0,0,292,114,100,153,100,1,0,0,0,0,1754,0,LSkill2652,Camouflage,Use elite military tactics to blend into your surroundings.
skill_2658,2658,Bullet Shower,2658,1,71,1,17,0,5,1450,300,1,0,0,0,0,0,0,0,0,1,40,200,17,30,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,31,200,0,0,286,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2658,Bullet Shower,Fire an entire clip of bullets into the air to shower down upon multiple enemies.
skill_2659,2659,Bullet Shower,2658,2,79,1,17,0,5,1480,320,1,0,0,0,0,0,0,0,0,1,40,220,17,32,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,31,202,0,0,286,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2658,Bullet Shower,Fire an entire clip of bullets into the air to shower down upon multiple enemies.
skill_2660,2660,Bullet Shower,2658,3,88,1,17,0,5,1510,340,1,0,0,0,0,0,0,0,0,1,40,240,17,34,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,31,204,0,0,286,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2658,Bullet Shower,Fire an entire clip of bullets into the air to shower down upon multiple enemies.
skill_2661,2661,Bullet Shower,2658,4,98,1,17,0,5,1540,360,1,0,0,0,0,0,0,0,0,1,40,260,17,36,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,31,206,0,0,286,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2658,Bullet Shower,Fire an entire clip of bullets into the air to shower down upon multiple enemies.
skill_2662,2662,Bullet Shower,2658,5,109,1,17,0,5,1570,380,1,0,0,0,0,0,0,0,0,1,40,300,17,40,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,31,208,0,0,286,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2658,Bullet Shower,Fire an entire clip of bullets into the air to shower down upon multiple enemies.
skill_2664,2664,Cannon Smash,2664,1,50,1,3,300,5,0,320,1,17,15,9,7,1,1,100,8,1,17,85,0,0,10.7,3,24,0,21,23,0,42,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,200,0,0,403,128,100,93,100,1,0,0,67,0,1036,1035,LSkill2664,Cannon Smash,"Crash your cannon into your enemy, causing his speed to decrease."
skill_2665,2665,Cannon Smash,2664,2,52,1,3,300,5,0,340,1,17,15,9,7,1,1,102,8,1,17,85,0,0,10.5,3,24,0,22,23,0,44,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,202,0,0,403,128,104,93,100,1,0,0,67,0,1036,1035,LSkill2664,Cannon Smash,"Crash your cannon into your enemy, causing his speed to decrease."
skill_2666,2666,Cannon Smash,2664,3,54,1,3,300,5,0,360,1,17,15,9,7,1,1,104,8,1,17,85,0,0,10.3,3,24,0,23,23,0,46,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,204,0,0,403,128,108,93,100,1,0,0,67,0,1036,1035,LSkill2664,Cannon Smash,"Crash your cannon into your enemy, causing his speed to decrease."
skill_2667,2667,Cannon Smash,2664,4,56,1,3,300,5,0,380,1,17,15,9,7,1,1,106,8,1,17,85,0,0,10.1,3,24,0,24,23,0,48,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,206,0,0,403,128,112,93,100,1,0,0,67,0,1036,1035,LSkill2664,Cannon Smash,"Crash your cannon into your enemy, causing his speed to decrease."
skill_2668,2668,Cannon Smash,2664,5,58,1,3,300,5,0,400,1,17,15,9,7,1,1,108,8,1,17,85,0,0,9.9,3,24,0,25,23,0,50,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,208,0,0,403,128,116,93,100,1,0,0,67,0,1036,1035,LSkill2664,Cannon Smash,"Crash your cannon into your enemy, causing his speed to decrease."
skill_2670,2670,Pistol Whip,2670,1,50,1,3,300,5,0,320,1,21,19,13,11,1,1,100,8,1,17,85,0,0,10.7,3,19,0,21,18,0,42,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,200,0,0,381,128,100,93,100,1,0,0,67,0,1036,1035,LSkill2670,Pistol Whip,"Smack your enemy with your gun, causing his attack and defense to decrease."
skill_2671,2671,Pistol Whip,2670,2,52,1,3,300,5,0,340,1,21,19,13,11,1,1,102,8,1,17,85,0,0,10.5,3,19,0,22,18,0,44,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,202,0,0,381,128,104,93,100,1,0,0,67,0,1036,1035,LSkill2670,Pistol Whip,"Smack your enemy with your gun, causing his attack and defense to decrease."
skill_2672,2672,Pistol Whip,2670,3,54,1,3,300,5,0,360,1,21,19,13,11,1,1,104,8,1,17,85,0,0,10.3,3,19,0,23,18,0,46,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,204,0,0,381,128,108,93,100,1,0,0,67,0,1036,1035,LSkill2670,Pistol Whip,"Smack your enemy with your gun, causing his attack and defense to decrease."
skill_2673,2673,Pistol Whip,2670,4,56,1,3,300,5,0,380,1,21,19,13,11,1,1,106,8,1,17,85,0,0,10.1,3,19,0,24,18,0,48,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,206,0,0,381,128,112,93,100,1,0,0,67,0,1036,1035,LSkill2670,Pistol Whip,"Smack your enemy with your gun, causing his attack and defense to decrease."
skill_2674,2674,Pistol Whip,2670,5,58,1,3,300,5,0,400,1,21,19,13,11,1,1,108,8,1,17,85,0,0,9.9,3,19,0,25,18,0,50,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,208,0,0,381,128,116,93,100,1,0,0,67,0,1036,1035,LSkill2670,Pistol Whip,"Smack your enemy with your gun, causing his attack and defense to decrease."
skill_2676,2676,Spinning Shot,2676,1,71,1,17,0,5,1450,300,1,0,0,0,0,0,0,0,0,1,40,200,17,30,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,31,200,0,0,265,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2676,Spinning Shot,"Rotate around, firing bullets at multiple enemies in a short burst of rage."
skill_2677,2677,Spinning Shot,2676,2,79,1,17,0,5,1480,320,1,0,0,0,0,0,0,0,0,1,40,220,17,32,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,31,202,0,0,265,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2676,Spinning Shot,"Rotate around, firing bullets at multiple enemies in a short burst of rage."
skill_2678,2678,Spinning Shot,2676,3,88,1,17,0,5,1510,340,1,0,0,0,0,0,0,0,0,1,40,240,17,34,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,31,204,0,0,265,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2676,Spinning Shot,"Rotate around, firing bullets at multiple enemies in a short burst of rage."
skill_2679,2679,Spinning Shot,2676,4,98,1,17,0,5,1540,360,1,0,0,0,0,0,0,0,0,1,40,260,17,36,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,31,206,0,0,265,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2676,Spinning Shot,"Rotate around, firing bullets at multiple enemies in a short burst of rage."
skill_2680,2680,Spinning Shot,2676,5,109,1,17,0,5,1570,380,1,0,0,0,0,0,0,0,0,1,40,300,17,40,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,31,208,0,0,265,115,100,172,100,1,0,0,1122,0,0,1121,LSkill2676,Spinning Shot,"Rotate around, firing bullets at multiple enemies in a short burst of rage."
skill_2682,2682,Earthquake,2682,1,36,1,17,0,5,750,280,1,0,0,0,0,0,0,0,0,1,17,75,0,0,29.9,12,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,200,0,0,47,115,100,173,100,1,0,0,139,0,1386,1121,LSkill2682,Earthquake,"Fire your gun into the ground, causing an earthquake to erupt and damage surrounding enemies."
skill_2683,2683,Earthquake,2682,2,38,1,17,0,5,750,300,1,0,0,0,0,0,0,0,0,1,17,78,0,0,27.9,12,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,202,0,0,47,115,100,173,100,1,0,0,139,0,1386,1121,LSkill2682,Earthquake,"Fire your gun into the ground, causing an earthquake to erupt and damage surrounding enemies."
skill_2684,2684,Earthquake,2682,3,40,1,17,0,5,750,320,1,0,0,0,0,0,0,0,0,1,17,81,0,0,25.9,12,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,204,0,0,47,115,100,173,100,1,0,0,139,0,1386,1121,LSkill2682,Earthquake,"Fire your gun into the ground, causing an earthquake to erupt and damage surrounding enemies."
skill_2685,2685,Earthquake,2682,4,42,1,17,0,5,750,340,1,0,0,0,0,0,0,0,0,1,17,84,0,0,23.9,12,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,206,0,0,47,115,100,173,100,1,0,0,139,0,1386,1121,LSkill2682,Earthquake,"Fire your gun into the ground, causing an earthquake to erupt and damage surrounding enemies."
skill_2686,2686,Earthquake,2682,5,44,1,17,0,5,750,360,1,0,0,0,0,0,0,0,0,1,17,87,0,0,21.9,12,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,208,0,0,47,115,100,173,100,1,0,0,139,0,1386,1121,LSkill2682,Earthquake,"Fire your gun into the ground, causing an earthquake to erupt and damage surrounding enemies."
skill_2688,2688,Elite Sniping,2688,1,75,1,3,1200,5,0,250,1,31,0,23,0,1,0,0,4,1,17,75,0,0,11.1,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,200,0,0,394,95,100,97,100,1,262,1228,67,0,0,110,LSkill2688,Elite Sniping,An impressive shot of extreme distance that will put your opponet into a coma.
skill_2689,2689,Elite Sniping,2688,2,87,1,3,1400,5,0,270,1,31,0,23,0,1,0,0,4,1,17,81,0,0,11.5,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,202,0,0,394,95,100,97,100,1,262,1228,67,0,0,110,LSkill2688,Elite Sniping,An impressive shot of extreme distance that will put your opponet into a coma.
skill_2690,2690,Elite Sniping,2688,3,100,1,3,1600,5,0,290,1,31,0,23,0,1,0,0,4,1,17,87,0,0,11.9,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,204,0,0,394,95,100,97,100,1,262,1228,67,0,0,110,LSkill2688,Elite Sniping,An impressive shot of extreme distance that will put your opponet into a coma.
skill_2691,2691,Elite Sniping,2688,4,115,1,3,1800,5,0,310,1,31,0,23,0,1,0,0,4,1,17,93,0,0,12.3,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,206,0,0,394,95,100,97,100,1,262,1228,67,0,0,110,LSkill2688,Elite Sniping,An impressive shot of extreme distance that will put your opponet into a coma.
skill_2692,2692,Elite Sniping,2688,5,132,1,3,2000,5,0,330,1,31,0,23,0,1,0,0,4,1,17,105,0,0,12.7,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,208,0,0,394,95,100,97,100,1,262,1228,67,0,0,110,LSkill2688,Elite Sniping,An impressive shot of extreme distance that will put your opponet into a coma.
skill_2694,2694,Desperado,2694,1,60,1,3,1200,5,0,250,1,31,0,23,0,1,0,0,4,1,17,75,0,0,11.1,0,0,0,0,0,0,0,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,220,0,0,405,95,100,97,100,1,262,1231,1232,0,0,1668,LSkill2694,Desperado,Fire a powerful shot enchanted with the power of storm.
skill_2695,2695,Desperado,2694,2,70,1,3,1400,5,0,270,1,31,0,23,0,1,0,0,4,1,17,81,0,0,11.5,0,0,0,0,0,0,0,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,222,0,0,405,95,100,97,100,1,262,1231,1232,0,0,1668,LSkill2694,Desperado,Fire a powerful shot enchanted with the power of storm.
skill_2696,2696,Desperado,2694,3,80,1,3,1600,5,0,290,1,31,0,23,0,1,0,0,4,1,17,87,0,0,11.9,0,0,0,0,0,0,0,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,224,0,0,405,95,100,97,100,1,262,1231,1232,0,0,1668,LSkill2694,Desperado,Fire a powerful shot enchanted with the power of storm.
skill_2697,2697,Desperado,2694,4,90,1,3,1800,5,0,310,1,31,0,23,0,1,0,0,4,1,17,93,0,0,12.3,0,0,0,0,0,0,0,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,226,0,0,405,95,100,97,100,1,262,1231,1232,0,0,1668,LSkill2694,Desperado,Fire a powerful shot enchanted with the power of storm.
skill_2698,2698,Desperado,2694,5,100,1,3,2000,5,0,330,1,31,0,23,0,1,0,0,4,1,17,105,0,0,12.7,0,0,0,0,0,0,0,0,2,232,233,0,0,0,67,0,0,0,0,0,0,0,31,228,0,0,405,95,100,97,100,1,262,1231,1232,0,0,1668,LSkill2694,Desperado,Fire a powerful shot enchanted with the power of storm.
skill_2700,2700,Elekitra,2700,1,60,1,3,1200,5,0,230,1,21,0,13,0,1,0,90,15,1,17,75,0,0,11.1,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,220,0,0,404,95,100,97,100,1,262,1231,1232,0,0,1316,LSkill2700,Elekitra,Fire a powerful shot enchanted with the power of thunder.
skill_2701,2701,Elekitra,2700,2,70,1,3,1400,5,0,250,1,21,0,13,0,1,0,90,15,1,17,81,0,0,11.5,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,222,0,0,404,95,100,97,100,1,262,1231,1232,0,0,1316,LSkill2700,Elekitra,Fire a powerful shot enchanted with the power of thunder.
skill_2702,2702,Elekitra,2700,3,80,1,3,1600,5,0,270,1,21,0,13,0,1,0,90,15,1,17,87,0,0,11.9,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,224,0,0,404,95,100,97,100,1,262,1231,1232,0,0,1316,LSkill2700,Elekitra,Fire a powerful shot enchanted with the power of thunder.
skill_2703,2703,Elekitra,2700,4,90,1,3,1800,5,0,290,1,21,0,13,0,1,0,90,15,1,17,93,0,0,12.3,0,0,0,0,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,226,0,0,404,95,100,97,100,1,262,1231,1232,0,0,1316,LSkill2700,Elekitra,Fire a powerful shot enchanted with the power of thunder.
skill_2704,2704,Elekitra,2700,5,100,1,3,2000,5,0,310,1,21,0,13,0,1,0,90,20,1,17,105,0,0,12.7,0,19,30,20,0,0,0,0,2,232,233,0,0,0,68,0,0,0,0,0,0,0,31,228,0,0,404,95,100,97,100,1,262,1231,1232,0,0,1316,LSkill2700,Elekitra,Fire a powerful shot enchanted with the power of thunder.
skill_2710,2710,Zuly Stun,2710,1,37,1,6,700,5,0,819,1,0,0,0,0,0,0,0,0,2,40,6000,17,100,10.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,2141,13,0,0,0,0,0,0,0,0,198,116,175,211,100,1,281,0,199,0,1801,1693,LSkill6191,,
skill_2711,2711,Zuly Stun,2710,2,47,1,6,900,5,0,850,1,0,0,0,0,0,0,0,0,2,40,7000,17,200,10.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,2141,14,0,0,0,0,0,0,0,0,198,116,180,211,100,1,281,0,199,0,1801,1693,LSkill6191,,
skill_2712,2712,Zuly Stun,2710,3,57,1,6,1100,5,0,879,1,0,0,0,0,0,0,0,0,2,40,8000,17,300,10.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,2141,15,0,0,0,0,0,0,0,0,198,116,185,211,100,1,281,0,199,0,1801,1693,LSkill6191,,
skill_2713,2713,Zuly Stun,2710,4,67,1,6,1300,5,0,909,1,32,0,24,0,1,0,40,5,2,40,9000,17,400,10.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,2141,16,0,0,0,0,0,0,0,0,198,116,190,211,100,1,281,0,199,0,1801,1693,LSkill6191,,
skill_2714,2714,Zuly Stun,2710,5,77,1,6,1500,5,0,939,1,32,0,24,0,1,0,75,5,2,40,10000,17,500,10.9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,44,0,2141,17,0,0,0,0,0,0,0,0,198,116,195,211,100,1,281,0,199,0,1801,1693,LSkill6191,,
skill_2801,2801,Jelly Bean,2801,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,100,0,0,0.0,0,0,0,0,0,0,0,901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,118,100,155,100,1,221,90,0,0,0,0,,,
skill_2802,2802,Jelly Nut,2802,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,100,0,0,0.0,0,0,0,0,0,0,0,902,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,118,100,155,100,1,221,90,0,0,0,0,,,
