Name,Id,DisplayName,WalkSpeed,RunSpeed,Scale,Level,HP,Attack,Hit,Defense,Resist,Avoid,AttackSpeed,IsMagicDamage,AiType,GiveExp,DropType,RWeapon,LWeapon,DropMoney,DropItem,CanTarget,AttackRange,NpcType,HitMaterial,AttackSound,DieSound,SellTab0,SellTab1,SellTab2,SellTab3,QuestTrigger,Mesh,StlKey
npc_1638,1638,Sikuku Killer,220,490,120,189,52,1042,426,857,635,315,110,0,262,900,250,1108,0,0,100,0,200,8,1,64,370,0,0,0,0,,/Game/Monsters/npc_1638/npc_1638/SkeletalMeshes/npc_1638,LNPC1569
npc_1639,1639,Predator,300,650,170,158,42,821,455,497,402,270,110,0,262,900,249,0,0,30,100,0,230,3,0,352,354,0,0,0,0,,/Game/Monsters/npc_1639/npc_1639/SkeletalMeshes/npc_1639,LNPC0529
npc_1640,1640,Nepenthes,100,120,120,147,37,718,460,446,417,271,100,0,262,900,249,0,0,35,100,0,220,1,0,340,342,0,0,0,0,,/Game/Monsters/npc_1640/npc_1640/SkeletalMeshes/npc_1640,LNPC0521
npc_1641,1641,Lion Sikuku Assassin,200,450,120,173,42,881,387,603,445,283,97,0,264,900,250,1111,0,0,100,0,1500,6,1,26,370,0,0,0,0,,/Game/Monsters/npc_1641/npc_1641/SkeletalMeshes/npc_1641,LNPC1553
npc_1642,1642,Tiger Sikuku Tracker,220,490,140,171,42,870,382,594,438,279,97,0,264,900,250,1111,0,0,100,0,1600,6,1,26,370,0,0,0,0,,/Game/Monsters/npc_1642/npc_1642/SkeletalMeshes/npc_1642,LNPC1551
npc_1643,1643,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1643/npc_1643/SkeletalMeshes/npc_1643,
npc_1644,1644,Ikaness Worker,200,500,140,195,45,900,2500,800,590,330,95,0,424,500,520,1122,0,0,60,0,150,2,1,0,370,0,0,0,0,,/Game/Monsters/npc_1644/npc_1644/SkeletalMeshes/npc_1644,LNPC1576
npc_1645,1645,Ikaness Leader,200,500,140,197,45,910,2500,590,650,340,90,1,426,500,520,1123,0,0,60,0,1800,7,1,0,370,0,0,0,0,,/Game/Monsters/npc_1645/npc_1645/SkeletalMeshes/npc_1645,LNPC1578
npc_1646,1646,Orpe,200,500,150,199,45,920,2500,610,670,340,90,1,431,500,520,1115,0,0,60,0,1800,7,1,0,370,0,0,0,0,,/Game/Monsters/npc_1646/npc_1646/SkeletalMeshes/npc_1646,LNPC1583
npc_1647,1647,Orpe Lukete,200,500,170,201,46,930,2500,620,680,350,90,1,433,500,520,1115,0,0,60,0,1800,7,1,0,370,0,0,0,0,,/Game/Monsters/npc_1647/npc_1647/SkeletalMeshes/npc_1647,LNPC1585
npc_1648,1648,Melt Dut,200,500,270,203,46,1500,2500,1000,550,350,110,0,437,500,520,0,0,0,60,0,300,3,1,0,370,0,0,0,0,,/Game/Monsters/npc_1648/npc_1648/SkeletalMeshes/npc_1648,LNPC1589
npc_1649,1649,Moss Ant,200,500,320,205,67,2000,2500,1500,775,350,120,0,438,700,520,0,0,0,60,0,200,9,1,0,370,0,0,0,0,,/Game/Monsters/npc_1649/npc_1649/SkeletalMeshes/npc_1649,LNPC1590
npc_1650,1650,Moss Golem,200,500,370,215,280,2400,2500,1800,950,370,130,0,439,2000,535,0,0,0,60,0,200,11,1,0,370,0,0,0,0,,/Game/Monsters/npc_1650/npc_1650/SkeletalMeshes/npc_1650,LNPC1591
npc_1651,1651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1651/npc_1651/SkeletalMeshes/npc_1651,
npc_1652,1652,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1652/npc_1652/SkeletalMeshes/npc_1652,
npc_1653,1653,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1653/npc_1653/SkeletalMeshes/npc_1653,
npc_1654,1654,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1654/npc_1654/SkeletalMeshes/npc_1654,
npc_1655,1655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1655/npc_1655/SkeletalMeshes/npc_1655,
npc_1656,1656,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1656/npc_1656/SkeletalMeshes/npc_1656,
npc_1657,1657,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1657/npc_1657/SkeletalMeshes/npc_1657,
npc_1658,1658,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1658/npc_1658/SkeletalMeshes/npc_1658,LNPC1616
npc_1659,1659,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1659/npc_1659/SkeletalMeshes/npc_1659,LNPC1616
npc_1660,1660,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1660/npc_1660/SkeletalMeshes/npc_1660,LNPC1616
npc_1661,1661,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1661/npc_1661/SkeletalMeshes/npc_1661,LNPC1616
npc_1662,1662,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1662/npc_1662/SkeletalMeshes/npc_1662,LNPC1616
npc_1663,1663,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1663/npc_1663/SkeletalMeshes/npc_1663,LNPC1616
npc_1664,1664,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1664/npc_1664/SkeletalMeshes/npc_1664,LNPC1616
npc_1665,1665,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1665/npc_1665/SkeletalMeshes/npc_1665,LNPC1616
npc_1666,1666,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1666/npc_1666/SkeletalMeshes/npc_1666,LNPC1616
npc_1667,1667,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1667/npc_1667/SkeletalMeshes/npc_1667,LNPC1616
npc_1668,1668,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1668/npc_1668/SkeletalMeshes/npc_1668,LNPC1616
npc_1669,1669,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1669/npc_1669/SkeletalMeshes/npc_1669,LNPC1616
npc_1670,1670,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1670/npc_1670/SkeletalMeshes/npc_1670,LNPC1616
npc_1671,1671,[Knight] Lancellot,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,935,117,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1671/npc_1671/SkeletalMeshes/npc_1671,LNPC1671
npc_1672,1672,[Dog] Brett,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1672/npc_1672/SkeletalMeshes/npc_1672,LNPC1672
npc_1673,1673,[Genie] Decru,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1673/npc_1673/SkeletalMeshes/npc_1673,LNPC1673
npc_1674,1674,[KING] Jumong,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1674/npc_1674/SkeletalMeshes/npc_1674,LNPC1674
npc_1675,1675,[Queen] Seondeok,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1675/npc_1675/SkeletalMeshes/npc_1675,LNPC1675
npc_1676,1676,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1676/npc_1676/SkeletalMeshes/npc_1676,
npc_1677,1677,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1677/npc_1677/SkeletalMeshes/npc_1677,
npc_1678,1678,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1678/npc_1678/SkeletalMeshes/npc_1678,
npc_1679,1679,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1679/npc_1679/SkeletalMeshes/npc_1679,
npc_1680,1680,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1680/npc_1680/SkeletalMeshes/npc_1680,
npc_1681,1681,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1681/npc_1681/SkeletalMeshes/npc_1681,
npc_1682,1682,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1682/npc_1682/SkeletalMeshes/npc_1682,
npc_1683,1683,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1683/npc_1683/SkeletalMeshes/npc_1683,
npc_1684,1684,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1684/npc_1684/SkeletalMeshes/npc_1684,
npc_1685,1685,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1685/npc_1685/SkeletalMeshes/npc_1685,
npc_1686,1686,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1686/npc_1686/SkeletalMeshes/npc_1686,
npc_1687,1687,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1687/npc_1687/SkeletalMeshes/npc_1687,
npc_1688,1688,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1688/npc_1688/SkeletalMeshes/npc_1688,
npc_1689,1689,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1689/npc_1689/SkeletalMeshes/npc_1689,
npc_1690,1690,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1690/npc_1690/SkeletalMeshes/npc_1690,
npc_1691,1691,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1691/npc_1691/SkeletalMeshes/npc_1691,
npc_1692,1692,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1692/npc_1692/SkeletalMeshes/npc_1692,
npc_1693,1693,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1693/npc_1693/SkeletalMeshes/npc_1693,LNPC1616
npc_1694,1694,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1694/npc_1694/SkeletalMeshes/npc_1694,LNPC1616
npc_1695,1695,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1695/npc_1695/SkeletalMeshes/npc_1695,LNPC1616
npc_1696,1696,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1696/npc_1696/SkeletalMeshes/npc_1696,LNPC1616
npc_1697,1697,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1697/npc_1697/SkeletalMeshes/npc_1697,LNPC1616
npc_1698,1698,[Monkey] Peter Longtail,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,0,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1698/npc_1698/SkeletalMeshes/npc_1698,LNPC1616
npc_1699,1699,Phase One,100,1500,1000,260,1000,3000,3000,3000,3000,1000,200,0,428,5000,428,288,0,20,80,0,300,10,2,92,390,0,0,0,0,,/Game/Monsters/npc_1699/npc_1699/SkeletalMeshes/npc_1699,LNPC1699
npc_1700,1700,,200,450,150,200,45,1022,454,770,573,337,100,0,1,200,210,0,0,0,78,0,220,1,0,0,0,0,0,0,0,,/Game/Monsters/npc_1700/npc_1700/SkeletalMeshes/npc_1700,LNPC1700
npc_1701,1701,King Hook,200,450,200,200,105,1600,2500,1456,859,337,110,0,3,700,100,0,0,0,60,0,220,10,1,0,0,0,0,0,0,,/Game/Monsters/npc_1701/npc_1701/SkeletalMeshes/npc_1701,LNPC0517
npc_1702,1702,Predator,200,450,200,200,105,1600,2500,1456,859,337,110,0,3,700,100,0,0,0,60,0,220,10,1,0,0,0,0,0,0,,/Game/Monsters/npc_1702/npc_1702/SkeletalMeshes/npc_1702,LNPC0529
npc_1703,1703,Sikuku Tiger Captain,200,450,200,200,105,1600,2500,1456,859,337,110,0,3,700,100,0,0,0,60,0,220,10,1,0,0,0,0,0,0,,/Game/Monsters/npc_1703/npc_1703/SkeletalMeshes/npc_1703,LNPC0552
npc_1704,1704,Bebeg,200,450,200,200,105,1600,2500,1456,859,337,110,0,3,700,100,0,0,0,60,0,220,10,1,0,0,0,0,0,0,,/Game/Monsters/npc_1704/npc_1704/SkeletalMeshes/npc_1704,LNPC1535
npc_1705,1705,Turak,200,450,300,200,264,1600,2500,1456,859,337,110,0,3,2000,100,1112,0,0,60,0,220,11,1,0,0,0,0,0,0,,/Game/Monsters/npc_1705/npc_1705/SkeletalMeshes/npc_1705,LNPC0558
npc_1706,1706,Moss Golem,200,450,300,200,264,1600,2500,1456,859,337,110,0,3,2000,100,0,0,0,60,0,220,11,1,0,0,0,0,0,0,,/Game/Monsters/npc_1706/npc_1706/SkeletalMeshes/npc_1706,LNPC0573
npc_1707,1707,Sikuku Veteran,200,450,300,200,264,1600,2500,1456,859,337,110,0,3,2000,100,1106,0,0,60,0,220,11,1,0,0,0,0,0,0,,/Game/Monsters/npc_1707/npc_1707/SkeletalMeshes/npc_1707,LNPC0539
npc_1708,1708,Sikuku Elite Fighter,200,450,300,200,264,1600,2500,1456,859,337,110,0,3,2000,100,1107,0,0,60,0,220,11,1,0,0,0,0,0,0,,/Game/Monsters/npc_1708/npc_1708/SkeletalMeshes/npc_1708,LNPC0540
npc_1709,1709,[Knight] Arthur,0,0,100,200,100000,100000,100000,100000,100000,100000,100,0,0,0,72,627,116,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1709/npc_1709/SkeletalMeshes/npc_1709,LNPC1709
npc_1711,1711,Male Raknu Prisoner,200,450,120,185,40,1500,800,1342,963,408,115,0,443,900,489,0,0,40,70,0,120,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1711/npc_1711/SkeletalMeshes/npc_1711,LNPC1711
npc_1712,1712,Female Raknu Prisoner,200,450,150,186,40,1500,800,1350,970,410,115,0,444,900,490,0,0,40,70,0,90,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1712/npc_1712/SkeletalMeshes/npc_1712,LNPC1712
npc_1713,1713,Sikuku Cannibal,200,450,100,195,40,1500,800,1316,976,412,115,0,445,900,491,0,0,40,70,0,120,10,0,0,370,0,0,0,0,,/Game/Monsters/npc_1713/npc_1713/SkeletalMeshes/npc_1713,LNPC1713
npc_1714,1714,Sikuku Jailer,200,450,100,196,40,1500,800,1325,983,415,115,0,446,900,492,1143,0,40,70,0,100,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1714/npc_1714/SkeletalMeshes/npc_1714,LNPC1714
npc_1715,1715,Sikuku Guard,200,450,150,201,40,1500,800,1363,989,417,115,0,447,900,493,0,0,40,70,0,180,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1715/npc_1715/SkeletalMeshes/npc_1715,LNPC1715
npc_1716,1716,Sikuku Warden,200,450,150,205,40,1500,800,1372,995,419,115,0,448,900,494,1143,0,40,70,0,180,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1716/npc_1716/SkeletalMeshes/npc_1716,LNPC1716
npc_1717,1717,Sikuku Predator,200,450,150,206,40,1500,800,1350,1002,421,115,0,449,900,495,1144,0,40,70,0,180,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1717/npc_1717/SkeletalMeshes/npc_1717,LNPC1717
npc_1718,1718,Sikuku Cannibal Chef,200,450,150,208,40,1500,800,1369,1011,423,115,0,450,900,496,1145,0,40,70,0,250,10,1,0,370,0,0,0,0,,/Game/Monsters/npc_1718/npc_1718/SkeletalMeshes/npc_1718,LNPC1718
npc_1719,1719,Executor Kera,200,450,250,220,200,3000,2500,1414,1074,446,115,0,451,2000,497,0,0,50,60,0,300,11,1,0,370,0,0,0,0,,/Game/Monsters/npc_1719/npc_1719/SkeletalMeshes/npc_1719,LNPC1719
npc_1720,1720,Skeleton,50,200,100,1,10,1,1,1,1,1,1,0,23,1,312,439,0,0,80,0,200,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_1720/npc_1720/SkeletalMeshes/npc_1720,LNPC1720
npc_1721,1721,Sikuku Infiltrator,200,450,180,210,45,1500,800,1372,1041,435,115,1,453,900,489,1148,0,40,70,0,2800,6,1,0,370,0,0,0,0,,/Game/Monsters/npc_1721/npc_1721/SkeletalMeshes/npc_1721,LNPC1721
npc_1723,1723,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1723/npc_1723/SkeletalMeshes/npc_1723,
npc_1725,1725,Red Love Pig,180,266,300,30,30,124,92,103,91,31,10,0,488,0,0,0,0,0,60,0,10,1,1,0,0,0,0,0,0,ValenPig,/Game/Monsters/npc_1725/npc_1725/SkeletalMeshes/npc_1725,LNPC1890
npc_1726,1726,Blue Love Pig,180,266,300,100,30,124,92,103,91,31,10,0,488,0,0,0,0,0,60,0,10,1,1,0,0,0,0,0,0,ValenBluePig,/Game/Monsters/npc_1726/npc_1726/SkeletalMeshes/npc_1726,LNPC1891
npc_1727,1727,Pink Love Pig,180,266,300,180,30,124,92,103,91,31,10,0,488,0,0,0,0,0,60,0,10,1,1,0,0,0,0,0,0,ValenPinkPig,/Game/Monsters/npc_1727/npc_1727/SkeletalMeshes/npc_1727,LNPC1892
npc_1728,1728,Yellow Love Pig,180,266,300,230,30,124,92,103,91,31,10,0,488,0,0,0,0,0,60,0,10,1,1,0,0,0,0,0,0,ValenYellowPig,/Game/Monsters/npc_1728/npc_1728/SkeletalMeshes/npc_1728,LNPC1893
npc_1729,1729,Krawfora,180,266,100,35,20,124,92,103,91,31,10,0,488,0,0,0,0,0,60,0,10,1,1,0,0,0,0,0,0,,/Game/Monsters/npc_1729/npc_1729/SkeletalMeshes/npc_1729,LNPC1894
npc_1733,1733,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1733/npc_1733/SkeletalMeshes/npc_1733,
npc_1734,1734,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1734/npc_1734/SkeletalMeshes/npc_1734,
npc_1735,1735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1735/npc_1735/SkeletalMeshes/npc_1735,
npc_1736,1736,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1736/npc_1736/SkeletalMeshes/npc_1736,
npc_1740,1740,Zombie Apocalypse,300,770,155,220,20,666,429,666,666,317,106,0,345,100,508,1131,0,0,60,0,300,3,0,0,182,0,0,0,0, ,/Game/Monsters/npc_1740/npc_1740/SkeletalMeshes/npc_1740,LNPC6666
npc_1741,1741,Zombie Apocalypse,300,770,155,220,20,666,429,666,666,208,106,0,345,100,508,1131,0,0,60,0,300,3,0,0,182,0,0,0,0, ,/Game/Monsters/npc_1741/npc_1741/SkeletalMeshes/npc_1741,LNPC6666
npc_1742,1742,Zombie Apocalypse,300,770,155,220,20,666,429,666,666,208,106,0,345,100,508,1131,0,0,60,0,300,3,0,0,182,0,0,0,0, ,/Game/Monsters/npc_1742/npc_1742/SkeletalMeshes/npc_1742,LNPC6666
npc_1743,1743,Zombie Apocalypse,300,770,155,220,20,666,429,666,666,208,106,0,345,100,508,1131,0,0,60,0,300,3,0,0,182,0,0,0,0, ,/Game/Monsters/npc_1743/npc_1743/SkeletalMeshes/npc_1743,LNPC6666
npc_1744,1744,Zombie Apocalypse,300,770,155,240,50,999,1000,777,777,333,200,0,345,500,3,1131,0,20,100,0,300,3,0,0,182,0,0,0,0, ,/Game/Monsters/npc_1744/npc_1744/SkeletalMeshes/npc_1744,LNPC6666
npc_1745,1745,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/Game/Monsters/npc_1745/npc_1745/SkeletalMeshes/npc_1745,
npc_1751,1751,[Clan Assistant] Regina,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1751/npc_1751/SkeletalMeshes/npc_1751,LNPC1751
npc_1752,1752,[Battleground Staff] Artoria,0,0,115,200,100000,100,100,100000,100000,100000,100,0,237,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1752/npc_1752/SkeletalMeshes/npc_1752,LNPC1752
npc_1753,1753,[Battleground Staff] Peniche,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1753/npc_1753/SkeletalMeshes/npc_1753,LNPC1753
npc_1754,1754,[Battleground Staff] Sakrai,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1754/npc_1754/SkeletalMeshes/npc_1754,LNPC1754
npc_1755,1755,[Battleground Staff] Adelaide,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1755/npc_1755/SkeletalMeshes/npc_1755,LNPC1755
npc_1756,1756,[Battleground Staff] Anely,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1756/npc_1756/SkeletalMeshes/npc_1756,LNPC1756
npc_1757,1757,[Battleground Staff] Natalie Min,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1757/npc_1757/SkeletalMeshes/npc_1757,LNPC1757
npc_1758,1758,[Clan Merchant] Marian,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1758/npc_1758/SkeletalMeshes/npc_1758,LNPC1758
npc_1759,1759,[Clan Merchant] Annea,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1759/npc_1759/SkeletalMeshes/npc_1759,LNPC1759
npc_1760,1760,[Clan Merchant] Joan,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1760/npc_1760/SkeletalMeshes/npc_1760,LNPC1760
npc_1761,1761,[Clan Merchant] Padia ,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1761/npc_1761/SkeletalMeshes/npc_1761,LNPC1761
npc_1762,1762,[Clan Merchant] Elizabeth,0,0,115,200,100000,100,100,100000,100000,100000,100,0,0,0,69,0,0,0,0,0,200,999,0,0,0,0,0,0,0,,/Game/Monsters/npc_1762/npc_1762/SkeletalMeshes/npc_1762,LNPC1762
