Name,Id,Type,Defense,MagicResist,IconIdx,Quality,BasePrice,PriceRate,MoveSpeed,ReqStat1,ReqAmount1,ReqStat2,ReqAmount2,BonusStat1,BonusAmount1,BonusStat2,BonusAmount2,Durability,Weight,FieldItemId,MeshFemale,MeshMale,StlKey,DisplayName,Description
foot_664,664,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_664/foot_664/SkeletalMeshes/foot_664,/Game/Characters/Modular/Male/foot_664/foot_664/SkeletalMeshes/foot_664,,,
foot_665,665,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_665/foot_665/SkeletalMeshes/foot_665,/Game/Characters/Modular/Male/foot_665/foot_665/SkeletalMeshes/foot_665,,,
foot_666,666,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_666/foot_666/SkeletalMeshes/foot_666,/Game/Characters/Modular/Male/foot_666/foot_666/SkeletalMeshes/foot_666,,,
foot_667,667,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_667/foot_667/SkeletalMeshes/foot_667,/Game/Characters/Modular/Male/foot_667/foot_667/SkeletalMeshes/foot_667,,,
foot_668,668,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_668/foot_668/SkeletalMeshes/foot_668,/Game/Characters/Modular/Male/foot_668/foot_668/SkeletalMeshes/foot_668,,,
foot_669,669,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_669/foot_669/SkeletalMeshes/foot_669,/Game/Characters/Modular/Male/foot_669/foot_669/SkeletalMeshes/foot_669,,,
foot_670,670,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_670/foot_670/SkeletalMeshes/foot_670,/Game/Characters/Modular/Male/foot_670/foot_670/SkeletalMeshes/foot_670,,,
foot_671,671,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_671/foot_671/SkeletalMeshes/foot_671,/Game/Characters/Modular/Male/foot_671/foot_671/SkeletalMeshes/foot_671,,,
foot_672,672,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_672/foot_672/SkeletalMeshes/foot_672,/Game/Characters/Modular/Male/foot_672/foot_672/SkeletalMeshes/foot_672,,,
foot_673,673,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_673/foot_673/SkeletalMeshes/foot_673,/Game/Characters/Modular/Male/foot_673/foot_673/SkeletalMeshes/foot_673,,,
foot_674,674,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_674/foot_674/SkeletalMeshes/foot_674,/Game/Characters/Modular/Male/foot_674/foot_674/SkeletalMeshes/foot_674,,,
foot_675,675,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_675/foot_675/SkeletalMeshes/foot_675,/Game/Characters/Modular/Male/foot_675/foot_675/SkeletalMeshes/foot_675,,,
foot_676,676,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_676/foot_676/SkeletalMeshes/foot_676,/Game/Characters/Modular/Male/foot_676/foot_676/SkeletalMeshes/foot_676,,,
foot_677,677,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_677/foot_677/SkeletalMeshes/foot_677,/Game/Characters/Modular/Male/foot_677/foot_677/SkeletalMeshes/foot_677,,,
foot_678,678,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_678/foot_678/SkeletalMeshes/foot_678,/Game/Characters/Modular/Male/foot_678/foot_678/SkeletalMeshes/foot_678,,,
foot_679,679,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_679/foot_679/SkeletalMeshes/foot_679,/Game/Characters/Modular/Male/foot_679/foot_679/SkeletalMeshes/foot_679,,,
foot_680,680,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_680/foot_680/SkeletalMeshes/foot_680,/Game/Characters/Modular/Male/foot_680/foot_680/SkeletalMeshes/foot_680,,,
foot_681,681,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_681/foot_681/SkeletalMeshes/foot_681,/Game/Characters/Modular/Male/foot_681/foot_681/SkeletalMeshes/foot_681,,,
foot_682,682,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_682/foot_682/SkeletalMeshes/foot_682,/Game/Characters/Modular/Male/foot_682/foot_682/SkeletalMeshes/foot_682,,,
foot_683,683,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_683/foot_683/SkeletalMeshes/foot_683,/Game/Characters/Modular/Male/foot_683/foot_683/SkeletalMeshes/foot_683,,,
foot_684,684,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_684/foot_684/SkeletalMeshes/foot_684,/Game/Characters/Modular/Male/foot_684/foot_684/SkeletalMeshes/foot_684,,,
foot_685,685,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_685/foot_685/SkeletalMeshes/foot_685,/Game/Characters/Modular/Male/foot_685/foot_685/SkeletalMeshes/foot_685,,,
foot_701,701,151,150,80,2519,69,1500,0,100,,,,,10,30,19,50,120,6,228,/Game/Characters/Modular/Female/foot_701/foot_701/SkeletalMeshes/foot_701,/Game/Characters/Modular/Male/foot_701/foot_701/SkeletalMeshes/foot_701,LFOO184,New Abyss Plate Boots,Boots made out advanced power from Star of Warrior.
foot_702,702,152,150,80,2519,72,1500,0,100,,,,,12,30,19,50,120,3,236,/Game/Characters/Modular/Female/foot_702/foot_702/SkeletalMeshes/foot_702,/Game/Characters/Modular/Male/foot_702/foot_702/SkeletalMeshes/foot_702,LFOO185,New Serenity Shoes,Shoes made of advanced power from Star of Magic.
foot_703,703,151,150,80,2519,74,1500,0,100,,,,,11,30,22,50,120,3,232,/Game/Characters/Modular/Female/foot_703/foot_703/SkeletalMeshes/foot_703,/Game/Characters/Modular/Male/foot_703/foot_703/SkeletalMeshes/foot_703,LFOO186,New Captain Boots,Boots made of advanced power from Star of Hunter.
foot_704,704,153,150,80,2519,73,1500,0,100,,,,,30,30,15,30,120,3,240,/Game/Characters/Modular/Female/foot_704/foot_704/SkeletalMeshes/foot_704,/Game/Characters/Modular/Male/foot_704/foot_704/SkeletalMeshes/foot_704,LFOO187,New Bourgeois Shoes,Shoes made of advanced power from Star of Merchant.
foot_705,705,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_705/foot_705/SkeletalMeshes/foot_705,/Game/Characters/Modular/Male/foot_705/foot_705/SkeletalMeshes/foot_705,,,
foot_706,706,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_706/foot_706/SkeletalMeshes/foot_706,/Game/Characters/Modular/Male/foot_706/foot_706/SkeletalMeshes/foot_706,,,
foot_710,710,153,150,80,2519,100,1000,0,100,,,,,22,40,12,30,120,3,248,/Game/Characters/Modular/Female/foot_710/foot_710/SkeletalMeshes/foot_710,/Game/Characters/Modular/Male/foot_710/foot_710/SkeletalMeshes/foot_710,LFOO710,Pink Rubber Boots,"Pink, waterproof boots that enable its wearer to enjoy rainy days without getting soaked."
foot_711,711,153,150,80,2519,100,1000,0,100,,,,,19,50,12,30,120,100,228,/Game/Characters/Modular/Female/foot_711/foot_711/SkeletalMeshes/foot_711,/Game/Characters/Modular/Male/foot_711/foot_711/SkeletalMeshes/foot_711,LFOO711,Blue Wooden Shoes,Blue shoes from the ancient east.
foot_712,712,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_712/foot_712/SkeletalMeshes/foot_712,/Game/Characters/Modular/Male/foot_712/foot_712/SkeletalMeshes/foot_712,,,
foot_713,713,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_713/foot_713/SkeletalMeshes/foot_713,/Game/Characters/Modular/Male/foot_713/foot_713/SkeletalMeshes/foot_713,,,
foot_714,714,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_714/foot_714/SkeletalMeshes/foot_714,/Game/Characters/Modular/Male/foot_714/foot_714/SkeletalMeshes/foot_714,,,
foot_715,715,153,26,6,630,26,2500,0,85,31,30,,,,,,,40,3,236,/Game/Characters/Modular/Female/foot_715/foot_715/SkeletalMeshes/foot_715,/Game/Characters/Modular/Male/foot_715/foot_715/SkeletalMeshes/foot_715,LFOO715,Black Santa Boots,A pair of Santa Boots made in black.
foot_716,716,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_716/foot_716/SkeletalMeshes/foot_716,/Game/Characters/Modular/Male/foot_716/foot_716/SkeletalMeshes/foot_716,,,
foot_717,717,153,20,20,631,24,2000,0,85,31,20,,,,,,,30,3,236,/Game/Characters/Modular/Female/foot_717/foot_717/SkeletalMeshes/foot_717,/Game/Characters/Modular/Male/foot_717/foot_717/SkeletalMeshes/foot_717,LFOO717,Pink Santa Boots,"A pair of incredibly warm, pink boots that Mrs Santa tends to wear."
foot_718,718,153,20,20,633,16,10200,0,85,31,5,,,,,,,30,3,236,/Game/Characters/Modular/Female/foot_718/foot_718/SkeletalMeshes/foot_718,/Game/Characters/Modular/Male/foot_718/foot_718/SkeletalMeshes/foot_718,LFOO718,Leopard Santa Boots,A pair of Santa Boots patterned like a Leopard.
foot_719,719,153,150,80,2519,100,1000,0,100,,,,,10,30,19,50,120,2,236,/Game/Characters/Modular/Female/foot_719/foot_719/SkeletalMeshes/foot_719,/Game/Characters/Modular/Male/foot_719/foot_719/SkeletalMeshes/foot_719,LFOO719,Astronaut Boots,Boots intended to be worn by space astronauts who travel to space.
foot_720,720,153,150,80,2519,100,1000,0,100,,,,,11,30,12,30,120,2,236,/Game/Characters/Modular/Female/foot_720/foot_720/SkeletalMeshes/foot_720,/Game/Characters/Modular/Male/foot_720/foot_720/SkeletalMeshes/foot_720,LFOO720,Martian Boots,Boots designed to look like a species from another planet.
foot_721,721,153,150,80,2519,32,3210,0,100,,,,,20,50,26,60,120,2,236,/Game/Characters/Modular/Female/foot_721/foot_721/SkeletalMeshes/foot_721,/Game/Characters/Modular/Male/foot_721/foot_721/SkeletalMeshes/foot_721,LFOO721,Slippers,Comfortable footwear which help to keep your feet warm.
foot_722,722,153,150,80,2519,100,15000,0,100,,,,,20,40,11,30,120,2,236,/Game/Characters/Modular/Female/foot_722/foot_722/SkeletalMeshes/foot_722,/Game/Characters/Modular/Male/foot_722/foot_722/SkeletalMeshes/foot_722,LFOO722,Black Samurai Boots,
foot_723,723,153,150,80,2519,100,15000,0,100,,,,,20,40,10,30,120,2,236,/Game/Characters/Modular/Female/foot_723/foot_723/SkeletalMeshes/foot_723,/Game/Characters/Modular/Male/foot_723/foot_723/SkeletalMeshes/foot_723,LFOO723,Golden Samurai Boots,
foot_724,724,153,150,80,2519,100,15000,0,100,,,,,20,40,13,30,120,2,236,/Game/Characters/Modular/Female/foot_724/foot_724/SkeletalMeshes/foot_724,/Game/Characters/Modular/Male/foot_724/foot_724/SkeletalMeshes/foot_724,LFOO724,Blood Samurai Boots,
foot_725,725,153,150,80,2519,100,15000,0,100,,,,,20,40,12,30,120,2,236,/Game/Characters/Modular/Female/foot_725/foot_725/SkeletalMeshes/foot_725,/Game/Characters/Modular/Male/foot_725/foot_725/SkeletalMeshes/foot_725,LFOO725,White Samurai Boots,
foot_726,726,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_726/foot_726/SkeletalMeshes/foot_726,/Game/Characters/Modular/Male/foot_726/foot_726/SkeletalMeshes/foot_726,,,
foot_727,727,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_727/foot_727/SkeletalMeshes/foot_727,/Game/Characters/Modular/Male/foot_727/foot_727/SkeletalMeshes/foot_727,,,
foot_728,728,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_728/foot_728/SkeletalMeshes/foot_728,/Game/Characters/Modular/Male/foot_728/foot_728/SkeletalMeshes/foot_728,,,
foot_729,729,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_729/foot_729/SkeletalMeshes/foot_729,/Game/Characters/Modular/Male/foot_729/foot_729/SkeletalMeshes/foot_729,,,
foot_730,730,153,35,25,2371,100,1000,0,100,,,,,12,5,10,5,70,2,236,/Game/Characters/Modular/Female/foot_730/foot_730/SkeletalMeshes/foot_730,/Game/Characters/Modular/Male/foot_730/foot_730/SkeletalMeshes/foot_730,LFOO730,Blue Boots,
foot_731,731,153,35,25,2371,100,1000,0,100,,,,,19,10,13,5,70,2,236,/Game/Characters/Modular/Female/foot_731/foot_731/SkeletalMeshes/foot_731,/Game/Characters/Modular/Male/foot_731/foot_731/SkeletalMeshes/foot_731,LFOO731,Black Boots,
foot_732,732,153,150,80,2519,100,1000,0,100,,,,,20,40,10,30,120,2,236,/Game/Characters/Modular/Female/foot_732/foot_732/SkeletalMeshes/foot_732,/Game/Characters/Modular/Male/foot_732/foot_732/SkeletalMeshes/foot_732,LFOO732,Green Shoes,
foot_733,733,153,150,80,2519,100,1000,0,100,,,,,20,40,11,30,120,2,236,/Game/Characters/Modular/Female/foot_733/foot_733/SkeletalMeshes/foot_733,/Game/Characters/Modular/Male/foot_733/foot_733/SkeletalMeshes/foot_733,LFOO733,Black Shoes,
foot_734,734,153,150,80,2519,100,1000,0,100,,,,,20,40,12,30,120,2,236,/Game/Characters/Modular/Female/foot_734/foot_734/SkeletalMeshes/foot_734,/Game/Characters/Modular/Male/foot_734/foot_734/SkeletalMeshes/foot_734,LFOO734,Dark Blue Shoes,
foot_735,735,153,150,80,2519,100,1000,0,100,,,,,20,40,13,30,120,2,236,/Game/Characters/Modular/Female/foot_735/foot_735/SkeletalMeshes/foot_735,/Game/Characters/Modular/Male/foot_735/foot_735/SkeletalMeshes/foot_735,LFOO735,Red Shoes,
foot_736,736,153,150,80,2519,100,1000,0,100,,,,,22,40,12,30,120,2,236,/Game/Characters/Modular/Female/foot_736/foot_736/SkeletalMeshes/foot_736,/Game/Characters/Modular/Male/foot_736/foot_736/SkeletalMeshes/foot_736,LFOO736,White Green Shoes,
foot_737,737,153,150,80,2519,100,1000,0,100,,,,,13,40,12,30,120,2,236,/Game/Characters/Modular/Female/foot_737/foot_737/SkeletalMeshes/foot_737,/Game/Characters/Modular/Male/foot_737/foot_737/SkeletalMeshes/foot_737,LFOO737,Venus Soldier Shoes,
foot_738,738,153,30,15,2371,100,500,0,100,,,,,14,20,0,0,50,2,236,/Game/Characters/Modular/Female/foot_738/foot_738/SkeletalMeshes/foot_738,/Game/Characters/Modular/Male/foot_738/foot_738/SkeletalMeshes/foot_738,LFOO738,Witch Shoes,A pair of witch shoes.
foot_739,739,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_739/foot_739/SkeletalMeshes/foot_739,/Game/Characters/Modular/Male/foot_739/foot_739/SkeletalMeshes/foot_739,,,
foot_740,740,153,150,80,2519,100,500,0,100,,,,,19,50,12,30,120,2,236,/Game/Characters/Modular/Female/foot_740/foot_740/SkeletalMeshes/foot_740,/Game/Characters/Modular/Male/foot_740/foot_740/SkeletalMeshes/foot_740,LFOO740,Underworld Boots,Sexy leather boots.
foot_741,741,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_741/foot_741/SkeletalMeshes/foot_741,/Game/Characters/Modular/Male/foot_741/foot_741/SkeletalMeshes/foot_741,,,
foot_742,742,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_742/foot_742/SkeletalMeshes/foot_742,/Game/Characters/Modular/Male/foot_742/foot_742/SkeletalMeshes/foot_742,,,
foot_743,743,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_743/foot_743/SkeletalMeshes/foot_743,/Game/Characters/Modular/Male/foot_743/foot_743/SkeletalMeshes/foot_743,,,
foot_744,744,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_744/foot_744/SkeletalMeshes/foot_744,/Game/Characters/Modular/Male/foot_744/foot_744/SkeletalMeshes/foot_744,,,
foot_745,745,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_745/foot_745/SkeletalMeshes/foot_745,/Game/Characters/Modular/Male/foot_745/foot_745/SkeletalMeshes/foot_745,,,
foot_746,746,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_746/foot_746/SkeletalMeshes/foot_746,/Game/Characters/Modular/Male/foot_746/foot_746/SkeletalMeshes/foot_746,,,
foot_747,747,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_747/foot_747/SkeletalMeshes/foot_747,/Game/Characters/Modular/Male/foot_747/foot_747/SkeletalMeshes/foot_747,,,
foot_750,750,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_750/foot_750/SkeletalMeshes/foot_750,/Game/Characters/Modular/Male/foot_750/foot_750/SkeletalMeshes/foot_750,,,
foot_751,751,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_751/foot_751/SkeletalMeshes/foot_751,/Game/Characters/Modular/Male/foot_751/foot_751/SkeletalMeshes/foot_751,,,
foot_752,752,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_752/foot_752/SkeletalMeshes/foot_752,/Game/Characters/Modular/Male/foot_752/foot_752/SkeletalMeshes/foot_752,,,
foot_753,753,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_753/foot_753/SkeletalMeshes/foot_753,/Game/Characters/Modular/Male/foot_753/foot_753/SkeletalMeshes/foot_753,,,
foot_754,754,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_754/foot_754/SkeletalMeshes/foot_754,/Game/Characters/Modular/Male/foot_754/foot_754/SkeletalMeshes/foot_754,,,
foot_755,755,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_755/foot_755/SkeletalMeshes/foot_755,/Game/Characters/Modular/Male/foot_755/foot_755/SkeletalMeshes/foot_755,,,
foot_756,756,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_756/foot_756/SkeletalMeshes/foot_756,/Game/Characters/Modular/Male/foot_756/foot_756/SkeletalMeshes/foot_756,,,
foot_757,757,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_757/foot_757/SkeletalMeshes/foot_757,/Game/Characters/Modular/Male/foot_757/foot_757/SkeletalMeshes/foot_757,,,
foot_758,758,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_758/foot_758/SkeletalMeshes/foot_758,/Game/Characters/Modular/Male/foot_758/foot_758/SkeletalMeshes/foot_758,,,
foot_759,759,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_759/foot_759/SkeletalMeshes/foot_759,/Game/Characters/Modular/Male/foot_759/foot_759/SkeletalMeshes/foot_759,,,
foot_760,760,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_760/foot_760/SkeletalMeshes/foot_760,/Game/Characters/Modular/Male/foot_760/foot_760/SkeletalMeshes/foot_760,,,
foot_761,761,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_761/foot_761/SkeletalMeshes/foot_761,/Game/Characters/Modular/Male/foot_761/foot_761/SkeletalMeshes/foot_761,,,
foot_762,762,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_762/foot_762/SkeletalMeshes/foot_762,/Game/Characters/Modular/Male/foot_762/foot_762/SkeletalMeshes/foot_762,,,
foot_763,763,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_763/foot_763/SkeletalMeshes/foot_763,/Game/Characters/Modular/Male/foot_763/foot_763/SkeletalMeshes/foot_763,,,
foot_764,764,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_764/foot_764/SkeletalMeshes/foot_764,/Game/Characters/Modular/Male/foot_764/foot_764/SkeletalMeshes/foot_764,,,
foot_766,766,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_766/foot_766/SkeletalMeshes/foot_766,/Game/Characters/Modular/Male/foot_766/foot_766/SkeletalMeshes/foot_766,,,
foot_767,767,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_767/foot_767/SkeletalMeshes/foot_767,/Game/Characters/Modular/Male/foot_767/foot_767/SkeletalMeshes/foot_767,,,
foot_768,768,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_768/foot_768/SkeletalMeshes/foot_768,/Game/Characters/Modular/Male/foot_768/foot_768/SkeletalMeshes/foot_768,,,
foot_769,769,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_769/foot_769/SkeletalMeshes/foot_769,/Game/Characters/Modular/Male/foot_769/foot_769/SkeletalMeshes/foot_769,,,
foot_770,770,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_770/foot_770/SkeletalMeshes/foot_770,/Game/Characters/Modular/Male/foot_770/foot_770/SkeletalMeshes/foot_770,,,
foot_771,771,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_771/foot_771/SkeletalMeshes/foot_771,/Game/Characters/Modular/Male/foot_771/foot_771/SkeletalMeshes/foot_771,,,
foot_772,772,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_772/foot_772/SkeletalMeshes/foot_772,/Game/Characters/Modular/Male/foot_772/foot_772/SkeletalMeshes/foot_772,,,
foot_773,773,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_773/foot_773/SkeletalMeshes/foot_773,/Game/Characters/Modular/Male/foot_773/foot_773/SkeletalMeshes/foot_773,,,
foot_774,774,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_774/foot_774/SkeletalMeshes/foot_774,/Game/Characters/Modular/Male/foot_774/foot_774/SkeletalMeshes/foot_774,,,
foot_775,775,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_775/foot_775/SkeletalMeshes/foot_775,/Game/Characters/Modular/Male/foot_775/foot_775/SkeletalMeshes/foot_775,,,
foot_776,776,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_776/foot_776/SkeletalMeshes/foot_776,/Game/Characters/Modular/Male/foot_776/foot_776/SkeletalMeshes/foot_776,,,
foot_777,777,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_777/foot_777/SkeletalMeshes/foot_777,/Game/Characters/Modular/Male/foot_777/foot_777/SkeletalMeshes/foot_777,,,
foot_778,778,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_778/foot_778/SkeletalMeshes/foot_778,/Game/Characters/Modular/Male/foot_778/foot_778/SkeletalMeshes/foot_778,,,
foot_779,779,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_779/foot_779/SkeletalMeshes/foot_779,/Game/Characters/Modular/Male/foot_779/foot_779/SkeletalMeshes/foot_779,,,
foot_780,780,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_780/foot_780/SkeletalMeshes/foot_780,/Game/Characters/Modular/Male/foot_780/foot_780/SkeletalMeshes/foot_780,,,
foot_781,781,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_781/foot_781/SkeletalMeshes/foot_781,/Game/Characters/Modular/Male/foot_781/foot_781/SkeletalMeshes/foot_781,,,
foot_782,782,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_782/foot_782/SkeletalMeshes/foot_782,/Game/Characters/Modular/Male/foot_782/foot_782/SkeletalMeshes/foot_782,,,
foot_783,783,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_783/foot_783/SkeletalMeshes/foot_783,/Game/Characters/Modular/Male/foot_783/foot_783/SkeletalMeshes/foot_783,,,
foot_784,784,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_784/foot_784/SkeletalMeshes/foot_784,/Game/Characters/Modular/Male/foot_784/foot_784/SkeletalMeshes/foot_784,,,
foot_785,785,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_785/foot_785/SkeletalMeshes/foot_785,/Game/Characters/Modular/Male/foot_785/foot_785/SkeletalMeshes/foot_785,,,
foot_786,786,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_786/foot_786/SkeletalMeshes/foot_786,/Game/Characters/Modular/Male/foot_786/foot_786/SkeletalMeshes/foot_786,,,
foot_787,787,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_787/foot_787/SkeletalMeshes/foot_787,/Game/Characters/Modular/Male/foot_787/foot_787/SkeletalMeshes/foot_787,,,
foot_788,788,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_788/foot_788/SkeletalMeshes/foot_788,/Game/Characters/Modular/Male/foot_788/foot_788/SkeletalMeshes/foot_788,,,
foot_790,790,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_790/foot_790/SkeletalMeshes/foot_790,/Game/Characters/Modular/Male/foot_790/foot_790/SkeletalMeshes/foot_790,,,
foot_791,791,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_791/foot_791/SkeletalMeshes/foot_791,/Game/Characters/Modular/Male/foot_791/foot_791/SkeletalMeshes/foot_791,,,
foot_792,792,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_792/foot_792/SkeletalMeshes/foot_792,/Game/Characters/Modular/Male/foot_792/foot_792/SkeletalMeshes/foot_792,,,
foot_793,793,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_793/foot_793/SkeletalMeshes/foot_793,/Game/Characters/Modular/Male/foot_793/foot_793/SkeletalMeshes/foot_793,,,
foot_800,800,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_800/foot_800/SkeletalMeshes/foot_800,/Game/Characters/Modular/Male/foot_800/foot_800/SkeletalMeshes/foot_800,,,
foot_801,801,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_801/foot_801/SkeletalMeshes/foot_801,/Game/Characters/Modular/Male/foot_801/foot_801/SkeletalMeshes/foot_801,,,
foot_802,802,0,0,0,0,0,0,0,,,,,,,,,,,,0,/Game/Characters/Modular/Female/foot_802/foot_802/SkeletalMeshes/foot_802,/Game/Characters/Modular/Male/foot_802/foot_802/SkeletalMeshes/foot_802,,,
